article_id,title,pubdate,pmc_id,authors,search_num,source_file,ontology_nodes,domain_primary,node_primary,ooda_phase_primary,key_phrases,comprehend_entities,rq1_score,rq2_score,n1_score,n4_score,n5_score,composite_score,include_recommended,screen_reason,human_decision
2725,Changing patterns and predictors of opioid use disorder and treatment of adults released from state detention in Pennsylvania.,2025,HSHa1b5b21f,"Blumberger, Liu, Calo, Mallinson, Leslie",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,state detention; adults; disorder; treatment; predictors,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2727,Incidence of and Determinants for Substance Use Disorders Among Individuals With Long-Term Prescription Opioid Use: A Population-Based Cohort Study.,2025,HSHa1b5b21f,"Nestvold, Haarr, Hamina, Hjellvik, Skurtveit, Odsbu",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,substance use disorders; long-term prescription opioid use; individuals; determinants,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2732,Trauma Exposure: An Overlooked Risk Factor in Prescription Opioid Use Disorder Among Chronic Pain Patients.,2025,HSHa1b5b21f,"Lai, Du",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,chronic pain patients; trauma exposure; prescription,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2735,Amputation trends among people who use drugs in the context of Philadelphia's increasingly xylazine adulterated drug supply.,2025,HSHa1b5b21f,"Laurano, Pogorzelska-Maziarz, Green, Beachy, Rising, Hom, Reed",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,drugs; amputation trends; people; philadelphia; philadelphias increasingly xylazine adulterated drug supply,,0.05,0.0,0.0,0.0,0.0,0.05,include,score=0.050,
2748,Pomegranate Juice Consumption Improves Sleep Quality and Melatonin Concentration of Patients With Opioid Use Disorders Under Medication-Assisted Treatment With Methadone and Buprenorphine: A Randomized Controlled Trial.,2025,HSHa1b5b21f,"Leventelis, Barmpas, Kampitsi, Iliopoulou, Toutouktsi, Malakopoulos, Tasoulis, Veskoukis",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorders; sleep quality; melatonin concentration; pomegranate juice consumption; buprenorphine,,0.0,0.1905,0.0,0.0,0.0,0.1905,include,score=0.191,
2750,The Association of Perceived Risk for Opioid Overdose and Subsequent Overdose Among a Cohort of Opioid Overdose Survivors Who Use Nonprescribed Opioids.,2026,HSHa1b5b21f,"Chang, McMahan, Matheson, Luna Marti, Robinson, Rolles, Kosakowski, Santos, Walley, Coffin",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid overdose survivors; opioid overdose; subsequent overdose; perceived risk; nonprescribed opioids,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2752,Malnutrition and Opioid Use Disorder Are Associated With Higher 30-day Readmission Rates in Patients Admitted for Ulcerative Colitis.,2025,HSHa1b5b21f,"Odah, Palacios, Sulbaran, Fluxa, Kinnucan, Picco, Hashash, Farraye",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorder; ulcerative colitis; patients; higher 30-day readmission rates; colitis,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2753,Understanding Intergenerational Transmission of Illicit Opioid Use Risk Based on Parent Drug Abuse History: Testing for Age-Graded Effects.,2025,HSHa1b5b21f,Wojciechowski,11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,illicit opioid use risk; parent drug abuse history; intergenerational transmission; age-graded effects,,0.05,0.0476,0.0,0.0,0.0,0.05,include,score=0.050,
2755,"The Prevalence, Chronology, and Clinical Correlates of Traumatic Brain Injury Among Individuals Seeking Treatment for Opioid Use Disorder.",,HSHa1b5b21f,"Truitt, Hjelle, Ginley",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,traumatic brain injury; clinical correlates; opioid use disorder; treatment; individuals,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2779,"Association between pain medication misuse, psychological distress, and opioid use disorder among adults with lifetime cancer diagnosis in the United States.",2025,HSHa1b5b21f,"Owusu, Brooks, Ahuja, Goodin, Mensah",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,lifetime cancer diagnosis; pain medication misuse; psychological distress; adults; disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2781,Sex and race-ethnicity influences on opioid overdose deaths among veterans diagnosed with opioid use disorder between 2016 and 2021.,2025,HSHa1b5b21f,"Mandavia, Fonda, Banducci, Ameral, Sistad Hall, Loeffel, Roth, Simpson, Stein, Marx, Hyde, Davenport, Meng, Livingston",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid overdose deaths; opioid use; veterans; disorder; sex and race-ethnicity influences,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
2785,Implementation of Jail and Prison-Based Medication Treatment for Opioid Use Disorder Programs: A Narrative Synthesis.,2025,HSHa1b5b21f,"Lenz, Song, Bandara, Kennedy Hendricks, Kramer, Sufrin, Fingerhood, Saloner",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorder programs; jail and prison-based medication treatment; implementation; a narrative synthesis,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2801,Factors associated with receipt of second injection of naltrexone for opioid use disorder: Secondary analysis of 5 clinical trials.,2025,HSHa1b5b21f,"Shulman, Hu, Sullivan, Greiner, Ohrtman, Opara, Nunes, Bisaga",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,second injection; opioid use; secondary analysis; second; disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2806,Prevalence and risk factors for opioid overdose among women: A systematic review and meta-analysis.,2025,HSHa1b5b21f,"Neumaier, Karimi, Jamshidi, Tse, Niesen, Butler, Xia, Lam, Nielsen, Picco",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,women; prevalence and risk factors; a systematic review; meta-analysis,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2817,New data on opioid use disorder and risk of overdose in adolescent and young adult disease-free survivors prescribed opioids after cancer treatment.,2025,HSHa1b5b21f,"Moryl, Tomita-Barber",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,new data; cancer treatment; adolescent and young adult disease-free survivors prescribed opioids; disorder; risk,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
2826,Chronic opioid use and incident opioid use disorders in survivors of adolescent and young adult cancer after cancer treatment.,2025,HSHa1b5b21f,"Chao, Zhou, Shalman, Pak, Armenian, Xu, Gu, Hechter",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,chronic opioid use; cancer treatment; adolescent and young adult cancer; disorders; survivors,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2830,Nicotine use is Associated With Elevated Risk of Opioid use Disorder Following Total/Hemi Hip Arthroplasty Procedures.,2026,HSHa1b5b21f,"Freedman, Kim, Graziane, Silvis, Marino, Fross, Jean-Berluche, Bone",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,elevated risk; nicotine use; disorder; /hemi hip arthroplasty procedures; associated with elevated risk of opioid,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2837,Suicide Attempts Among Women Ages 18-55 Years with Opioid Use: National Addictions Vigilance Intervention and Prevention Program 2018-2020.,2025,HSHa1b5b21f,"Kobernik, DeSisto, Welder, DePadilla, Levecke, Terplan, Ko",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,opioid use; women ages; national addictions vigilance intervention and prevention program; suicide attempts; opioid,,0.05,0.0476,0.0,0.0,0.0,0.05,include,score=0.050,
2853,A Case-Control Study of Hepatitis C Virus Reinfection in Incarcerated Patients in California Receiving Medication for Opioid Use Disorder.,2025,HSHa1b5b21f,"Shemuel, Krawiec, Kalauokalani, Lucas",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,hepatitis c virus reinfection; receiving medication; incarcerated patients; opioid use disorder; california receiving medication for opioid use disorder,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2857,A Risk-Structured Model of the Influence of Mental Health on Opioid Addiction.,2025,HSHa1b5b21f,"Newton, Luttrell, Blackwood, Montovan, Goldwyn",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,mental health; opioid addiction; the influence of mental health on opioid addiction; a risk-structured model; the influence,,0.05,0.0476,0.0,0.0,0.0,0.05,include,score=0.050,
2861,Prevalence and predictors of multidrug resistant organism infections in critically ill patients with opioid use disorder: a multicenter retrospective cohort study.,2025,HSHa1b5b21f,"Rizwan, Akhtar, Cunningham, Cole, O'Horo, Gajic, Stevens",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,multidrug resistant organism infections; opioid use; disorder; a multicenter retrospective cohort study; predictors,,0.0,0.0952,0.0,0.0,0.0,0.125,include,score=0.125,
2862,Delay among opioid users in seeking first addiction treatment.,2025,HSHa1b5b21f,"Ortega Muela, Rodríguez Mincholé, Donat López, Henares Montiel, García-Page Fernández, Belza Egozcue, Pulido Manzanero, Sordo Del Castillo",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,first addiction treatment; opioid users; first,,0.05,0.0476,0.0,0.0,0.0,0.05,include,score=0.050,
2867,A descriptive analysis of rural-urban overdose experiences among incarcerated women with opioid use disorder.,2025,HSHa1b5b21f,"Dickson, Jamison, Webster, Tillson, Oser, Annett, Staton",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,incarcerated women; opioid use; rural-urban overdose experiences; disorder; a descriptive analysis,,0.0,0.1429,0.0,0.0,0.0,0.1429,include,score=0.143,
2884,At-risk opioid users in a managed care insured population: Identifica-tion and outreach from a medical and pharmacy claims database.,2025,HSHa1b5b21f,"Sera, Lipphardt, Poling, McGovern, Cooke",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|data_sources::claims_apcd,clinical_outcomes,opioid_ed,act,outreach; a managed care insured population; identifica; risk; a medical and pharmacy claims database,,0.05,0.0476,0.0,0.0,0.0,0.05,include,score=0.050,
2889,"Community-onset bloodstream infection among people with opioid use disorders: a twenty-year population-based cohort study in Queensland, Australia.",2025,HSHa1b5b21f,"Laupland, Stewart, Edwards, Harris, Coulter",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,opioid use disorders; people; community-onset bloodstream infection; queensland; australia,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2896,Negative urgency accounts for associations between internalizing symptoms and lifetime nonfatal opioid overdose among patients from three urban Ohio emergency departments.,2025,HSHa1b5b21f,"Petrovitch, Himes, Quarles, Freiermuth, Braun, Lambert, Brown, Lyons, Punches, Sprague, Littlefield",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,lifetime nonfatal opioid; associations; patients; symptoms; ohio,,0.05,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2898,"Opioid Use Disorders: Prevention, Diagnosis, and Treatment Strategies to Mitigate Addiction Risks.",2025,HSHa1b5b21f,"Agarwal, Singhal, Tonk",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed|clinical_outcomes::polypharmacy_ed,clinical_outcomes,opioid_ed,act,treatment strategies; opioid use disorders; addiction risks; prevention; diagnosis,,0.05,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2904,Dare 2 Discuss social media campaign: An educational initiative to improve opioid use disorder discussions between the pharmacist and patient.,2025,HSHa1b5b21f,"Frenzel, Ratz, Skarphol, Werremeyer",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,disorder discussions; 2 discuss social media campaign; patient; an educational initiative; the pharmacist,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2915,What are the risk factors of non-fatal overdose among persons who use opioids? A systematic review and meta-analysis.,2025,HSHa1b5b21f,"Dunne, Casey, Ivers",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,non-fatal overdose; persons; opioids; a systematic review; meta-analysis,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
2926,Geographical and Socioeconomic Disparities in Substance and Opioid Use Disorders Among Inflammatory Bowel Disease Hospitalizations in the United States From the National Inpatient Sample.,2025,HSHa1b5b21f,"Kim, Chang, Hung, Wang, Chen, Sheibani, Odufalu, Dodge, Zhang",11,data/chapter1/1.2_clinical_background/opioid_disorder/opioid_disorder_articles.csv,clinical_outcomes::opioid_ed,clinical_outcomes,opioid_ed,act,inflammatory bowel disease hospitalizations; opioid use disorders; substance; geographical and socioeconomic disparities; the national inpatient sample,,0.0,0.0952,0.0,0.0,0.0,0.0952,include,score=0.095,
