title,pubdate,pmc_id,authors
Adverse events reporting of edaravone: a real-world analysis from FAERS database.,2025,PMC11891309,"Shang, Zhou, Ye, Chen"
Adverse events with pemigatinib in the real world: a pharmacovigilance study based on the FDA Adverse Event Reporting System.,2024,NA,"Zhao, Long, Wang"
Adverse events with risankizumab in the real world: postmarketing pharmacovigilance assessment of the FDA adverse event reporting system.,2023,PMC10225532,"Shu, Chen, Ding, Zhang"
Adverse reaction signals mining and hemorrhagic signals comparison of ticagrelor and clopidogrel: A pharmacovigilance study based on FAERS.,2022,PMC9573960,"Tang, Wu, Xu, Wen, Zhang"
Adverse reactions associated with SSRIs and PD-1/PD-L1 inhibitors: a disproportionality analysis of the FDA Adverse Event Reporting System.,2025,NA,"Dong, Liu, Li, Zhang, Fu, Liu, Jin, Fan, Fang, Wu, Li"
Adverse reactions associated with immune checkpoint inhibitors and bevacizumab: A pharmacovigilance analysis.,2023,NA,"Gu, Jiang, Zhou, Lin, Cheng, Liu, Zhang, Luo"
Adverse reactions associated with nivolumab and small molecule antiangiogenic drugs: A pharmacovigilance analysis.,2025,NA,"Li, Ruan, Jia, Zhang, Wang, Yang, Wang, Fang"
Adverse reactions of PD-1/PD-L1 inhibitors in cancer: FEARS database analysis and protocols to mitigate immune-related events in elderly patients and when using pembrolizumab and atezolizumab.,2025,NA,"He, Chen, Gu, Zeng, Li, Zhao"
Adverse reactions of immune checkpoint inhibitors combined with Proton pump inhibitors: a pharmacovigilance analysis of drug-drug interactions.,2024,PMC11438026,"Ren, Li, Chen, Cui, Wan, Wang"
Adverse reactions of immune checkpoint inhibitors combined with angiogenesis inhibitors: A pharmacovigilance analysis of drug-drug interactions.,2024,PMC11632882,"Ren, Deng, Dong, Bai, Li, Wang"
Adverse tumor events induced by ranitidine: an analysis based on the FAERS database.,2025,NA,"Liu, Luo, Jiang, Shao, Dai, Hou, Dou, Gao, Zheng, Liu"
Age and Sex Differences in Adverse Events Associated With Antipsychotics: An Analysis of the FDA Adverse Events Database.,2025,PMC12356759,"Ramin, Peter, Schneider, Dahling, Zolk"
Age-related adverse effects of Tamoxifen in female breast cancer patients: Insights from the FDA's adverse event reporting system.,2025,NA,"Chen, Lu, Xin, Tang, Wang, Feng"
Age-related differences in hydroxychloroquine-associated adverse events: A pharmacovigilance study based on the FDA Adverse Event Reporting System.,2025,NA,"Sun, Yang, Wan, Xu, Wang"
Age-stratified pharmacovigilance of azithromycin: a multimethod signal detection analysis in the FAERS database.,2025,PMC12239240,"Zhang, Li, Zheng, Liang, Ma, Su"
Age-stratified toxicity patterns of CDK4/6 inhibitors in older women with breast cancer: Disproportionality analysis from the FAERS database.,2025,NA,"Köylü, Esen, Kıkılı, Kemik, Demir, Gündüz, Laçin, Tural, Tunalı, Bahat, Selçukbiricik"
Aioli: Standardising Drugs in the FDA Adverse Event Reporting System (FAERS) to RxNorm and Anatomical Therapeutic Chemical (ATC) Codes.,2025,PMC12411121,"Parry, Pera, Verhamme, de Wilde, van Mulligen, Kors"
Alemtuzumab and thrombotic thrombocytopenic purpura: Analysis of an international surveillance database and systematic literature review.,2025,NA,"Jacobs, Binns, Schlafer, Woo, Booth, Adkins"
Allograft rejection following immune checkpoint inhibitors in solid organ transplant recipients: A safety analysis from a literature review and a pharmacovigilance system.,2023,PMC10028127,"Cui, Yan, Xu, Li, Guo, Sun, Zhu"
Alopecia as an Emerging Adverse Effect Associated With Glucagon-Like Peptide-1 (GLP-1) Receptor Agonists for Weight Loss: A Scoping Review.,2025,PMC12431796,"Rojas Lopez, Lynett Barrera, Amaya Muñoz, Saavedra Diaz"
Alopecia signals associated with calcitonin gene-related peptide inhibitors in the treatment or prophylaxis of migraine: A pharmacovigilance study.,2022,NA,Woods
Alpelisib-Induced Diabetic Ketoacidosis: A Pharmacovigilance Analysis of the FDA Adverse Event Reporting System and Review of the Literature.,2024,NA,"Ziegengeist, Elmes, Strassels, Patel, Moore"
Alpelisib-related adverse events: The FDA Adverse Event Reporting System Database (FAERS) pharmacovigilance study.,2024,PMC10951579,"Li, Li, Xiang"
Amputation and gangrene associated with SGLT2 inhibitors: pharmacovigilance analysis of the FDA adverse event reporting system (FAERS) database.,2026,PMC6872914,Ajabnoor
An OMOP-CDM based pharmacovigilance data-processing pipeline (PDP) providing active surveillance for ADR signal detection from real-world data sources.,2021,PMC8130307,"Shin, Lee"
An Updated Comprehensive Pharmacovigilance Study of Drug- Induced Breast Cancer Based on FDA Adverse Event Reporting System Data.,2026,NA,"Qiu, Liu, Cao, Li, Yang, Wang, Li, Yao, Chen, Ye, Chen, Jin"
An Updated Comprehensive Pharmacovigilance Study of Drug-Induced Thrombocytopenia Based on FDA Adverse Event Reporting System Data.,2024,NA,"Kunyu, Shuping, Chang, Yiyue, Qinyu, Ting, Bin"
An analysis of suicidal and self-injurious behavior reports with antiseizure medications in the FDA adverse event database.,2024,NA,"Porwal, Razzak, Kumar, Obeidat, Sharma"
An exploratory study evaluating the 20 medications most commonly associated with suicidal ideation and self-injurious behavior in the FAERS database.,2025,PMC11783939,"Xie, Xiang, Li, Ge, Deng"
"An in-depth exploration of the association between olanzapine, quetiapine and acute pancreatitis based on real-world datasets and network toxicology analysis.",2025,PMC12082570,"Wang, Song, Sun, Zhou, Yao"
An investigation of drug-induced mental disorders in the children and adolescents population utilizing the FDA adverse event reporting system.,2025,PMC12219077,"Tang, Li, Zhao, Ding, Li, Ding, Teng"
"An observational, retrospective, comprehensive pharmacovigilance analysis of hydroxychloroquine-associated cardiovascular adverse events in patients with and without COVID-19.",2022,PMC9297057,"Luo, Wu, Li, Wu"
Analysis and mining of brodalumab adverse events based on FAERS database.,2025,PMC12104318,"Wan, Zhou, Chen, Li, Huang, Li"
Analysis of Adverse Drug Reactions of Clofazimine Reported in the FDA Adverse Event Reporting System from 2004 to 2025 Q1.,2025,PMC12511488,"Zhang, Tao, Bao, Zhang, Zeng, Fang, Wu"
Analysis of adverse drug reactions of Denosumab (Prolia) in osteoporosis based on FDA adverse event reporting system (FAERS).,2024,PMC11194841,"Li, Yuan, Chen, Ou, Chen"
Analysis of adverse event of interstitial lung disease in men with prostate cancer receiving hormone therapy using the Food and Drug Administration Adverse Event Reporting System.,2023,NA,"Wu, Shen, Yin, Yu, Wu, Chen, Li, Xu"
Analysis of age-specific adverse events with vancomycin: a real-world pharmacovigilance study based on the FAERS database.,2025,NA,"Wen, Liu, Guo, Wang, Zhang, Liu"
Analysis of completeness for spontaneous reporting of disease-modifying therapies in multiple sclerosis.,2021,NA,"Araujo, Lucchetta, Tonin, Pontarolo, Borba, Wiens"
Analysis of drug-induced posterior reversible encephalopathy syndrome using the food and drug administration adverse drug events reporting system database.,2024,NA,"Lei, Gui, Wang, Guo, Li"
Analysis of literature-derived duplicate records in the FDA Adverse Event Reporting System (FAERS) database.,2025,NA,"Han, Morris, Bu, Zhu, Huang, Cheng"
Analysis of lumateperone data for patients with schizophrenia using related adverse events from the FDA adverse reporting system.,2025,NA,"Sun, Zhang, Wu, Peng"
Analysis of pharmacovigilance databases for spontaneous reports of adverse drug reactions related to substandard and falsified medical products: A descriptive study.,2022,PMC9485933,"Pozsgai, Szűcs, Kőnig-Péter, Balázs, Vajda, Botz, Vida"
Analysis of post-market adverse events of tafamidis base on the FDA adverse event reporting system.,2024,PMC11176370,"Wu, Zhu, Zhang"
Analysis of the association between Janus kinase inhibitors and malignant skin tumors using the Food and Drug Administration Adverse Event Reporting System.,2023,PMC5480189,"Liu, Gao, Li, Wu, Wu"
Analysis of the nervous system and gastrointestinal adverse events associated with solifenacin in older adults using the US FDA adverse event reporting system.,2023,NA,"Nicholls, Chyou, Nishtala"
"Analysis of the relationship between histamine H1 receptor antagonists and broad dementia events using the FAERS, JADER, and CVAR databases.",2025,NA,"Kan, Chen, Gu, Hu, Qiao, Chen, Chen, Zhang"
Analyzing adverse event signals of aprepitant using FAERS database data in real-world settings: Broadening the adverse event spectrum of aprepitant and its clinical implications.,2025,PMC12688728,"Chen, Cai, Wen, Zhang"
Analyzing real-world adverse events of spironolactone with the FAERS database.,2025,PMC12443299,"Lin, Chen, Wen, Li, Yan, Li"
Analyzing the adverse events of NK-1 receptor antagonists: a pharmacovigilance study from the FAERS database.,2024,PMC11682360,"Pan, Shi, Jiang, Wu, Shen"
Anaphylaxis and glatiramer acetate.,2025,NA,"Kim, Lee, Brinker, Lee, Baldassari, Pimentel Maldonado, Hughes, Chan"
Anaplastic Lymphoma Kinase Tyrosine Kinase Inhibitor-Associated Cardiotoxicity: A Recent Five-Year Pharmacovigilance Study.,2022,PMC8968911,"Liu, Chen, Rong, He, Chen"
"Anaplastic lymphoma kinase tyrosine kinase inhibitors associated gastrointestinal obstruction, perforation, and ulceration: an analysis of the FDA adverse event reporting system database (FAERS).",2022,NA,"Huang, Zhao, Cao, Zhang, Ran, Li, Luo, Qiu, Meng"
"Angioedema with sacubitril/valsartan: Trial-level meta-analysis of over 14,000 patients and real-world evidence to date.",2021,NA,"Dani, Ganatra, Vaduganathan"
Angiotensin receptor-neprilysin inhibitor and sodium-dependent glucose cotransporter-2 inhibitor-associated renal injury: a pharmacovigilance study.,2023,NA,"Chen, Wu, Zhang, Xu"
Anti-cancer Drugs Associated Atrial Fibrillation-An Analysis of Real-World Pharmacovigilance Data.,2022,PMC9051026,"Ahmad, Thurlapati, Thotamgari, Grewal, Sheth, Gupta, Beedupalli, Dominic"
Anti-seizure medications-associated bladder and urethral symptoms: a pharmacovigilance analysis based on the FAERS database.,2025,NA,"Li, Wu, Zhao, Shi"
Antibiotic-Induced Neutropenia in Pediatric Patients: New Insights From Pharmacoepidemiological Analyses and a Systematic Review.,2022,PMC9201445,"Battini, Mari, Gringeri, Casini, Bergamaschi, Mosini, Guarnieri, Pozzi, Nobile, Zuccotti, Clementi, Radice, Fabiano, Carnovale"
Antibiotic-associated vanishing bile duct syndrome: a real-world retrospective and pharmacovigilance database analysis.,2024,PMC9018618,"Wang, Wang, Wu, Deng"
Antibiotic-induced IgA vasculitis: insights from a real-world retrospective analysis and pharmacovigilance assessment.,2025,PMC9574357,"Zheng, Liu, Yang, Wang"
Antibiotics and antibiotic-associated diarrhea: a real-world disproportionality study of the FDA adverse event reporting system from 2004 to 2022.,2023,PMC10694877,"Huang, Li, Wu, Liu, Zhao, Peng, Ren, Chen"
Antibody-drug conjugates-related interstitial lung diseases: data mining of the FAERS database.,2024,NA,"Yu, Zhu, Liao"
Anticancer Drugs Associated With Tumor Lysis Syndrome: Insights From the US Food and Drug Administration Adverse Event Reporting System.,2025,NA,"Wang, Dong, Miao, Hong, Bo, Zhang, Guan, Zhang"
Anticancer drugs and depression through the lens of disproportionality analysis: unveiling underlying confounders and tips for prescribers.,2026,NA,"Raschi, Nannini, Montastruc, Khouri, Poluzzi, De Ponti"
Anticoagulant-associated bleeding: real-world data-driven pharmacovigilance and insights for bleeding management.,2025,NA,"Hong, Wei, Wang, Wang, Li, Mao"
Antiepileptic drugs and foetal disorders: analysis of 20-year data from the pharmacovigilance center.,2025,PMC11897480,"Ji, Nie, Shen, Fu"
Antihypertensive drug-associated adverse events in osteoarthritis: a study of a large real-world sample based on the FAERS database.,2024,PMC11402654,"Guo, Di, Zhang, Chen, Mao, Wang, Yan, Li, Tian, Mu, Xiang, Xiang"
Antineoplastic agents associated with neutropenic enterocolitis in patients with malignancy: A quantitative safety signal analysis.,2025,NA,"Amanati, Van Manen, Sajedianfard, Shojaadini, Boroughani, Molavi Vardanjani"
Antiplatelet therapy and central nervous system hematomas: a cohort study using real-world data from the FAERS and vigiaccess databases.,2025,NA,"Wang, Cai, Zhao"
Antiplatelet-Proton Pump Inhibitor Interactions and Arterial Thrombotic Events: A Pharmacovigilance Assessment using Disproportionality and Interaction Analysis.,2025,PMC12676020,Sridharan
Antipsychotics and obsessive-compulsive disorder/obsessive-compulsive symptoms: A pharmacovigilance study of the FDA adverse event reporting system.,2023,NA,"Burk, DiGiacomo, Polancich, Pruett, Sivaraman, Birur"
Are finasteride-related penile curvature/Peyronie's disease Adverse Event Reports worthy of further clinical investigation? Disproportionality analysis based on both the Food and Drug Administration (FDA) and the European Medicines Agency (EMA) pharmacovigilance databases.,2023,PMC5730743,"Schifano, Capogrosso, Boeri, Fallara, Chiappini, Rewhorn, Cakir, Harvey, Castiglione, Alnajjar, Muneer, Deho', Schifano, Montorsi, Salonia"
Arrhythmic events associated with immune checkpoint inhibitors therapy: A real-world study based on the Food and Drug Administration Adverse Event Reporting System database.,2023,PMC10067122,"Liu, Chen, Zeng, Liu"
Arrhythmic events pertinent with antidepressants: a Bayesian disproportional analysis mining the FDA Adverse Event Reporting System database.,2025,PMC12515912,"Cao, Huang, Yang, Yang, Chen, Xie"
Arterial aneurysm and dissection with systemic vascular endothelial growth factor inhibitors: A review of cases reported to the FDA Adverse Event Reporting System and published in the literature.,2021,NA,"Cheng, Nguyen, Nayernama, Jones, Brave, Agrawal, Amiri-Kordestani, Woronow"
Artificial Intelligent Context-Aware Machine-Learning Tool to Detect Adverse Drug Events from Social Media Platforms.,2022,PMC9492823,"Roosan, Law, Roosan, Li"
Artificial intelligence in oncology drug development and management: a precision medicine perspective.,2025,PMC12711520,"Fang, Zhou, Zhang, He, Yang"
Assessing adverse drug reaction reports for antidiabetic medications approved by the food and drug administration between 2012 and 2017: a pharmacovigilance study.,2023,PMC10272667,"Stottlemyer, McDermott, Minogue, Gray, Boyce, Kane-Gill"
Assessing carbamazepine and oxcarbazepine-associated Stevens-Johnson syndrome/toxic epidermal necrolysis: Data mining the public version of the FDA adverse event reporting system.,2021,NA,"Xu, Pan, Zhang, Zhang, Sun, Fang"
Assessing real-world safety concerns of Sacituzumab govitecan: a disproportionality analysis using spontaneous reports in the FDA adverse event reporting system.,2023,PMC10587566,"Gui, Zhao, Ding, Chai, Lai, Cai, Luo, Zeng, Wu, Chen, Yao, Wang"
Assessing real-world safety of plecanatide: a pharmacovigilance study based on the FDA adverse event reporting system.,2024,PMC11625541,"Zhang, Yao, Zhu"
Assessing the Value of Omalizumab for Pediatric Asthma in China: A Multicriteria Decision Analysis.,2025,PMC12523588,"Yu, Cao, Xiao, Wei, Huang, Li, Zhao, Hu, Poonsiri, Teerawattananon, Morton, Guo"
Assessing the association between drug use and ischaemic colitis: a retrospective pharmacovigilance study using FDA Adverse Event data.,2025,PMC12097096,"An, Wu, Wu, Xu, Yang, Fan, Li, Dong"
Assessing the real-world safety of fenofibric acid for hyperlipidemia: results from WHO-VigiAccess and FAERS databases.,2025,PMC12634654,"Li, Wang, Zhang, Zhang, Yao, Chen, Xu"
Assessing the risk of acute kidney injury associated with a four-drug regimen for heart failure: a ten-year real-world pharmacovigilance analysis based on FAERS events.,2025,NA,"Lin, Zhao, Zhang, Liang, Lin, Yu, Li, Zhang, Ma, Peng"
Assessing the risk of tumor lysis syndrome associated with the use of antineoplastic agents: a real-world pharmacovigilance study based on the FDA Adverse Event Reporting System database.,2024,PMC11380128,"Li, Qin, Wang, Du, Wang, Du, Liu"
Assessing the safety of midazolam: A comprehensive analysis of adverse events from FAERS.,2025,NA,"Chen, Wang, Wei, Mao"
Assessment of Adverse Events of Teplizumab: A Real-world Pharmacovigilance Study Based on the FDA Adverse Event Reporting System.,2025,NA,"Wang, Wang, Zheng, Wu, Shen, Ji, Du"
Assessment of Drug Induced Thyroid Dysfunction Risk Using the United States Food and Drug Administration Adverse Event Reporting System.,2025,NA,"Li, Liu, Li, Zhao, Zhao, Chen, Huang, Xu, Jin"
Assessment of adverse events of tasimelteon: a real-world pharmacovigilance study based on FAERS.,2025,NA,"Zuo, Sun, Yang, Wu, Peng"
Assessment of adverse events of the novel antiepileptic drug lamotrigine: a real-world pharmacovigilance study based on FAERS.,2025,NA,"Tu, Xiao, Hong, Ouyang, Tu, Wang"
Assessment of adverse events of the novel cardiovascular drug vericiguat: a real-world pharmacovigilance study based on FAERS.,2024,NA,"Rao, Chen, Liu, Wang, Cheng, Wang"
Assessment of adverse events related to anti-interleukin-6 receptor monoclonal antibodies using the FDA adverse event reporting system: a real-world pharmacovigilance study.,2024,NA,"Hu, Sun, Zuo, Zou"
Assessment of drug induced hyperuricemia and gout risk using the FDA adverse event reporting system.,2025,PMC12218991,"Zheng, Lu, Ouyang, Chen, Hu, Xu, Sun"
Assessment of drug-related migraine in a real-world large-scale database.,2025,PMC12332265,"Wu, Liu, Jiang, Wang"
Assessment of the Safety Signal for the Abuse Potential of Pregabalin and Gabapentin Using the FAERS Database and Big Data Search Analytics.,2021,PMC8172802,"Papazisis, Spachos, Siafis, Pandria, Deligianni, Tsakiridis, Goulas"
Assessment the real-world safety of intravitreal dexamethasone implant (Ozurdex): novel insights from a comprehensive pharmacovigilance analysis utilizing the FAERS database.,2025,PMC11809023,"Zhao, Lan, Shi, Li, Fan"
Association Between Irbesartan and Erectile Dysfunction: A Comprehensive Analysis Incorporating Real-World Pharmacovigilance and Mendelian Randomization.,2025,PMC12531186,"Chen, Cheng, Guo, Zhang"
Association Between Melatonin Receptor Agonists and Cardiac Arrhythmia; Disproportionality Analysis Studies Using Pharmacovigilance Databases.,2025,PMC4763609,"Masuda, Noguchi, Yoshimura"
Association Between Sex and Immune-Related Adverse Events During Immune Checkpoint Inhibitor Therapy.,2021,NA,"Jing, Zhang, Wang, Li, Chen, Heng, Gao, Ye, Zhang, Liu, Lou, Lin, Diao, Liu, Chen, Mills, Han"
Association between GLP-1 RAs and DPP-4 inhibitors with biliary disorders: pharmacovigilance analysis.,2025,PMC11878242,"He, Li, Cheng, Luo, Huang"
Association between PCSK9 inhibitors and acute kidney injury: a pharmacovigilance study.,2024,PMC11324468,Liu
Association between antipsychotics and pulmonary embolism: a pharmacovigilance analysis.,2025,NA,"Huang, Zou, Zhu, Wu, Lin, Wei, Su, Li, Huang, Cai"
Association between atorvastatin and erectile dysfunction: a comprehensive analysis incorporating real-world pharmacovigilance and Mendelian randomization.,2024,PMC11089156,"Chen, Huang, Chen, He"
Association between atorvastatin and sarcopenia: a study based on NHANES and FAERS databases.,2025,PMC9360942,"Zhang, Zhang, Luo, Zhao, Huang, Ou"
Association between cyclin-dependent kinase 4/6 inhibitors and venous thromboembolism: analysis of F.A.E.R.S. data.,2022,NA,"Yan, Wu, Qi, Li, Zhang, Zhao, Zhong, Qiu"
Association between different GLP-1 receptor agonists and acute pancreatitis: case series and real-world pharmacovigilance analysis.,2024,PMC11600108,"Guo, Guo, Li, Wang"
Association between different GLP-1 receptor agonists and gastrointestinal adverse reactions: A real-world disproportionality study based on FDA adverse event reporting system database.,2022,PMC9770009,"Liu, Chen, Wang, Chen, Chen"
Association between finasteride with subjective memory deficits: a study from the NHANES and FAERS databases.,2025,PMC12202497,"Zhang, Ou, Zhao, Luo, Zhang, Huang"
Association between immune check point inhibitors and digestive system inflammatory adverse reactions: evidence from pharmacovigilance analysis and systematic review.,2025,PMC12598047,"Zou, Li, Zhou, Lu, Wei, Zhou, Lin, Guo, Yan, Wang, Xie, Liu, Chen"
Association between opioid analgesics and learning disorders: a disproportionality analysis of the FDA adverse event reporting system (FAERS) and EudraVigilance databases.,2025,NA,"Feng, Qin, Shi, He, Lian, Li, Zeng"
Association between proton pump inhibitors and rhabdomyolysis risk: a post-marketing surveillance using FDA adverse event reporting system (FAERS) database.,2023,PMC9974623,"Altebainawi, Alfaraj, Alharbi, Alkhuraisi, Alshammari"
Association of Anti-VEGF Therapy with Reported Ocular Adverse Events: A Global Pharmacovigilance Analysis.,2025,NA,"Lakhani, Kwan, Kundapur, Popovic, Damji, Hurley"
Association of Glucagon-Like Peptide-1 Receptor Agonists With Optic Nerve and Retinal Adverse Events: A Population-Based Observational Study Across 180 Countries.,2025,NA,"Lakhani, Kwan, Mihalache, Popovic, Nanji, Xie, Feo, Rabinovitch, Shor, Sadda, Sarraf, Hurley, Margolin, Kertes, Chaudhary, Muni"
Association of H1-antihistamines with torsade de pointes: a pharmacovigilance study of the food and drug administration adverse event reporting system.,2021,NA,"Ali, Ismail, Khan, Sajid"
"Association of Nonmelanoma Skin Cancers, Melanoma, and Merkel Cell Carcinoma with Dermatologic Medications: A Case-Control Pharmacovigilance Study of the FDA Adverse Events Reporting System.",2023,NA,Jedlowski
Association of Pulmonary Sepsis and Immune Checkpoint Inhibitors: A Pharmacovigilance Study.,2022,PMC9818197,"Xia, Gong, Zhao, Guo, Wang, Zhang, Sarangdhar, Noguchi, Yan"
Association of antibiotic treatment with immune-related adverse events in patients with cancer receiving immunotherapy.,2022,PMC8772460,"Jing, Chen, Li, Liu, Zhang, Chen, Liu, Wang, Lin, Diao, Wang, Lou, Johnson, Chen, Liu, Han"
Association of antibiotics with Stevens-Johnson syndrome and toxic epidermal necrolysis: A real-world pharmacovigilance study.,2025,NA,"Yan, Ma, Guo, Yang"
Association of antidepressants with cataracts and glaucoma: a disproportionality analysis using the reports to the United States Food and Drug Administration Adverse Event Reporting System (FAERS) pharmacovigilance database.,2024,NA,"Le, Wong, Kwan, Rosenblat, Mansur, Teopiz, Ho, Rhee, Vinberg, Cao, Liao, McIntyre"
Association of anxiolytic drugs with Torsade de Pointes: a pharmacovigilance study of the Food and Drug Administration Adverse Event Reporting System.,2024,PMC11407426,"Ali, Ismail, Rehman, Goh, Razi, Ming"
Association of gynecomastia with antidiabetic medications in older adults: Data mining from different national pharmacovigilance databases.,2022,NA,"Ohyama, Tanaka, Shindo, Shibayama, Iwata, Hori"
Association of ocular adverse events with varenicline solution use: a population-based study.,2025,NA,"Lakhani, Kwan, Nguyen, Popovic, McIntyre, Wu"
Association of thrombocytopenia with immune checkpoint inhibitors: a large-scale pharmacovigilance analysis based on the data from FDA adverse event reporting system database.,2024,PMC11215080,"Liu, Zhang, Mo, Huang, Yu, Lu, He"
"Atrial arrhythmias following CAR-chimeric antigen receptor T-cell therapy: Incidence, risk factors and biomarker profile.",2024,PMC11499037,"Shouval, Goldman, Flynn, El-Moghraby, Rehman, Devlin, Corona, Landego, Lin, Scordo, Raj, Giralt, Palomba, Dahi, Walji, Salles, Nath, Geyer, Park, Fein, Kosmidou, Shah, Liu, Perales, Mahmood"
Attention to the interactions between vincristine and triazole antifungals: perspectives from real-world retrospective analysis and pharmacovigilance assessment.,2025,NA,"Huang, Zhang, Liu, Yang, Zeng, Wang"
Auditory system adverse events with sacubitril/valsartan: an active-comparator restricted disproportionality analysis using the FDA adverse event reporting system database.,2025,NA,"Jafari, Chalabianloo, Muanda"
Augmenting aer2vec: Enriching distributed representations of adverse event report data with orthographic and lexical information.,2021,PMC8260467,"Ding, Mower, Subramanian, Cohen"
Autoimmune hepatitis associated with statins: a retrospective study of pharmacovigilance databases and review of the literature.,2025,NA,"Pan, Zhou, Wang, Wu, Han, Cui"
BCR-ABL tyrosine kinase inhibitors associated acute kidney injury: a pharmacovigilance study based on the FAERS database with a case report.,2025,PMC12574079,"Shi, Deng, Zhu, Huang, Zeng, Mao, Huang, Wu"
Beyond pain relief: the thrombosis threat of celecoxib.,2025,PMC12181739,"Di, Xi, Qi, Zhao, Guo, Yang, Xiang"
Beyond the Prostate: A Visionary Study on Ocular Impacts of Benign Prostatic Hyperplasia Drugs.,2025,NA,"Khan, Aftab, Billah, Khouri"
Biliary disorders associated with immune checkpoint inhibitors: a pharmacovigilance analysis of the FDA adverse event reporting system (FAERS) database.,2026,NA,"Wei, Zhang, Song, Chen, Chen, Lu"
Bisphosphonate-related ocular adverse events: a pharmacovigilance study based on the FAERS database.,2025,PMC12700134,"Cui, Song, Wang"
Bleeding Complications in Vancomycin-Induced Thrombocytopenia: A Real-world Postmarketing Pharmacovigilance Analysis.,2023,NA,"Yang, Zhang, Feng, An"
"Bleeding and antiplatelet therapies: a combined pharmacovigilance analysis of FDA adverse event reporting system database and Japanese adverse drug event report database, and the role of pharmacists.",2025,NA,"Li, Zhang, Chen, Xu, Mao"
Bone fracture as a novel immune-related adverse event with immune checkpoint inhibitors: Case series and large-scale pharmacovigilance analysis.,2021,PMC8251715,"Filippini, Gatti, Di Martino, Cavalieri, Fusaroli, Ardizzoni, Raschi, Licitra"
Bridging pharmacovigilance and genetic insight: investigating drugs and indications for breast cancer risk in women with autoimmune diseases.,2025,PMC12639988,"Song, Xi, Zhang, Li, Kuan, Pei"
Broadening the Capture of Natural Products Mentioned in FAERS Using Fuzzy String-Matching and a Siamese Neural Network.,2023,PMC10479439,"Dilán-Pantojas, Boonchalermvichien, Taneja, Li, Chapin, Karcher, Boyce"
Broadening the capture of natural products mentioned in FAERS using fuzzy string-matching and a Siamese neural network.,2024,PMC10787736,"Dilán-Pantojas, Boonchalermvichien, Taneja, Li, Chapin, Karcher, Boyce"
Bullous Pemphigoid and Diabetes medications: A disproportionality analysis based on the FDA Adverse Event Reporting System.,2021,PMC8040401,"Huang, Liu, Li, Huang, Geng, Tang, Jiang"
CAR-T therapy pulmonary adverse event profile: a pharmacovigilance study based on FAERS database (2017-2023).,2024,PMC11371680,"Shi, Liu, Jiang, Gao, Yu, Zhang, Wu"
CDK4/6 inhibitors in drug-induced liver injury: a pharmacovigilance study of the FAERS database and analysis of the drug-gene interaction network.,2024,PMC11021785,"She, Guo, Zhai, Liu, Du, Zhang"
Calcineurin Inhibitors and Risk of CNS Infections: A Disproportionality Analysis of the FDA Adverse Event Reporting System (FAERS).,2025,NA,"Ning, Jin, Yang, Yang, Guan"
Calcitonin gene-related peptide antagonists in Raynaud's phenomenon: a disproportionality study based on real data and drug-gene network analysis.,2025,PMC9218409,"Zhu, Ma, Tian, Wu, Wang, Huo, Liao"
Can glucagon-like peptide-1 receptor agonists cause acute kidney injury? An analytical study based on post-marketing approval pharmacovigilance data.,2022,PMC9792852,"Dong, Sun"
"Capecitabine-associated gastrointestinal ulceration, haemorrhage, and obstruction: a pharmacovigilance analysis based on the FAERS.",2024,PMC11211585,"Wang, Meng, Liu"
Cardiac Adverse Events Associated with Multiple Myeloma Patients Treated with Proteasome Inhibitors.,2023,NA,"Fujiwara, Uchida, Endo, Goto, Shimizu"
Cardiac adverse events associated with quetiapine: Disproportionality analysis of FDA adverse event reporting system.,2023,PMC10401141,"Shu, Ding, Liu, Zhang"
Cardiac adverse events associated with statins in myocardial infarction patients: a pharmacovigilance analysis of the FDA Adverse Event Reporting System.,2025,PMC10122825,"Deng, Lin, Ni, Yuan, Li, Liu, Liang, Jiang"
Cardiac arrhythmias associated with anaplastic lymphoma kinase (ALK) inhibitors: an analysis of the FDA Adverse Event Reporting System (FAERS).,2023,NA,"Wang, Xu, Wu"
Cardiac arrhythmias associated with immune checkpoint inhibitors: A comprehensive disproportionality analysis of the FDA adverse event reporting system.,2022,PMC9672082,"Wang, Wei, Wu"
Cardiac arrhythmias of BCR-ABL inhibitors with or without triazole antifungal agents: A real-world pharmacovigilance study based on the food and drug administration adverse event reporting system database.,2025,PMC11938897,"Xie, Lu, Tian, Jia, Tian, Bai"
Cardiac disorder-related adverse events for aryl hydrocarbon receptor agonists: a safety review.,2022,NA,"Tian, Zheng, Wang, Yu, Lin, Qin, Wu, Chen, Zhong"
Cardiac toxicity of brentuximab vedotin: a real-word disproportionality analysis of the FDA Adverse Event Reporting System (FAERS) database.,2024,PMC10232850,"Ke, Chen, Huang, Chen, Lin, Huang"
Cardiotoxicity Induced by Immune Checkpoint Inhibitors: A Pharmacovigilance Study From 2014 to 2019 Based on FAERS.,2021,PMC7907652,"Chen, Chen, Liang, Guo, Xu, Zheng, Guo, Chi, Wei, Chen, Ye, He"
Cardiotoxicity associated with antifungal agents: A pharmacovigilance analysis of the FDA Adverse Event Reporting System.,2025,NA,"Cao, Wei, Yuan, Wu"
Cardiotoxicity associated with antineoplastic agents: a pharmacovigilance study based on FDA adverse event reporting system.,2025,PMC12701225,"Qiu, Li, Rong, Wang, Ke, Wang, Zeng, Gu"
