title,pubdate,pmc_id,authors
Unraveling druggable cancer-driving proteins and targeted drugs using artificial intelligence and multi-omics analyses.,2024,PMC11339426,"López-Cortés, Cabrera-Andrade, Echeverría-Garcés, Echeverría-Espinoza, Pineda-Albán, Elsitdie, Bueno-Miño, Cruz-Segundo, Dorado, Pazos, Gonzáles-Díaz, Pérez-Castillo, Tejera, Munteanu"
Unravelling the genetic complexity of drug-resistant epilepsy: a critical narrative review.,2025,NA,"Giacon, Terrazzino"
Unveiling Pharmacogenomics Insights into Circular RNAs: Toward Precision Medicine in Cancer Therapy.,2025,PMC12024797,"Alqahtani, Alqahtani, Venkatesan, Sivadasan, Ahmed, Elfadil, Paulsamy, Periannan"
Unveiling the Role of Protein Posttranslational Modifications in Glioma Prognosis.,2025,PMC11911106,"Jiang, Huang, Guo, Wang, Huang, Yin, Huang, Wang, Liu, Jiang, Ren"
Unveiling the future of metabolic medicine: omics technologies driving personalized solutions for precision treatment of metabolic disorders.,2023,NA,"Singh, Sarma, Verma, Nagpal, Kumar"
Use and Evaluation of GANs for Synthetic Data Generation in Pharmacogenetics.,2024,NA,"Aeschbacher, Meisner, Miletic, Sariyar"
Use of Machine Learning for Dosage Individualization of Vancomycin in Neonates.,2023,PMC7439954,"Tang, Zhang, Allegaert, Hao, Yao, Leroux, Thomson, Yu, Gao, Zheng, Zhou, Capparelli, Biran, Simon, Meibohm, Lo, Marques, Peris, Lutsar, Saito, Jacqz-Aigrain, van den Anker, Wu, Zhao"
VirVACPRED: A Web Server for Prediction of Protective Viral Antigens.,2022,PMC8679566,"Herrera-Bravo, Farías, Contreras, Herrera-Belén, Norambuena, Beltrán"
Weighted Gene Co-Expression Network Analysis Combined with Machine Learning Validation to Identify Key Modules and Hub Genes Associated with SARS-CoV-2 Infection.,2021,PMC8397209,"Karami, Derakhshani, Ghasemigol, Fereidouni, Miri-Moghaddam, Baradaran, Tabrizi, Najafi, Solimando, Marsh, Silvestris, De Summa, Paradiso, Racanelli, Safarpour"
dbMCS: A Database for Exploring the Mutation Markers of Anti-Cancer Drug Sensitivity.,2021,NA,"Shen, Zhang, Xue, Yue"
