combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_ERYTHROMYCIN|item_drug_LORYNA|item_drug_NORETHINDRONE,ERYTHROMYCIN + LORYNA + NORETHINDRONE,3,2,0.0006605564011748499,3327,3264
item_drug_DIFFERIN|item_drug_NEXPLANON|item_drug_PREDNISONE,DIFFERIN + NEXPLANON + PREDNISONE,3,2,0.0006601062197906333,4000,4000
item_drug_ERYTHROMYCIN|item_drug_LORYNA|item_drug_NEXPLANON,ERYTHROMYCIN + LORYNA + NEXPLANON,3,2,0.0006572588744484,4000,4000
item_drug_LORYNA|item_drug_MUPIROCIN|item_drug_OFLOXACIN,LORYNA + MUPIROCIN + OFLOXACIN,3,2,0.0006499825287740334,3455,3453
item_drug_MELOXICAM|item_drug_NORETHINDRONE|item_drug_PREDNISONE,MELOXICAM + NORETHINDRONE + PREDNISONE,3,2,0.00064731909216285,3327,3264
item_drug_DIFFERIN|item_drug_EPIDUO,DIFFERIN + EPIDUO,2,2,0.00064466968148425,3696,3696
item_drug_DIFFERIN|item_drug_EPIDUO|item_drug_MELOXICAM,DIFFERIN + EPIDUO + MELOXICAM,3,2,0.0006385562588578833,3696,3696
item_drug_DIFFERIN|item_drug_MUPIROCIN|item_drug_PREDNISONE,DIFFERIN + MUPIROCIN + PREDNISONE,3,2,0.0006366463272560333,3455,3453
item_drug_ERYTHROMYCIN|item_drug_LORYNA|item_drug_MUPIROCIN,ERYTHROMYCIN + LORYNA + MUPIROCIN,3,2,0.0006337989819137999,3455,3453
item_drug_DIFFERIN|item_drug_METRONIDAZOLE|item_drug_NORETHINDRONE,DIFFERIN + METRONIDAZOLE + NORETHINDRONE,3,2,0.0006212119594502833,3327,3264
item_drug_DIFFERIN|item_drug_METRONIDAZOLE|item_drug_NEXPLANON,DIFFERIN + METRONIDAZOLE + NEXPLANON,3,2,0.0006179144327238333,4000,4000
item_drug_MELOXICAM|item_drug_METRONIDAZOLE|item_drug_NORETHINDRONE,MELOXICAM + METRONIDAZOLE + NORETHINDRONE,3,2,0.00060512730509605,3327,3264
item_drug_NEXPLANON|item_drug_NORETHINDRONE|item_drug_PREDNISONE,NEXPLANON + NORETHINDRONE + PREDNISONE,3,2,0.0005998453200704999,3327,3264
item_drug_NORETHINDRONE|item_drug_OFLOXACIN,NORETHINDRONE + OFLOXACIN,2,2,0.000595552716509975,3327,3264
item_drug_DIFFERIN|item_drug_METRONIDAZOLE|item_drug_MUPIROCIN,DIFFERIN + METRONIDAZOLE + MUPIROCIN,3,2,0.0005944545401892333,3455,3453
item_drug_LORYNA|item_drug_NORETHINDRONE,LORYNA + NORETHINDRONE,2,2,0.000585681634727325,3327,3264
item_drug_EPIDUO|item_drug_NEXPLANON,EPIDUO + NEXPLANON,2,2,0.0005835333942001,3788,3788
item_drug_LORYNA|item_drug_NEXPLANON,LORYNA + NEXPLANON,2,2,0.00058073534463765,4000,4000
item_drug_MELOXICAM|item_drug_METRONIDAZOLE|item_drug_MUPIROCIN,MELOXICAM + METRONIDAZOLE + MUPIROCIN,3,2,0.000578369885835,3455,3453
item_drug_MUPIROCIN|item_drug_NORETHINDRONE|item_drug_PREDNISONE,MUPIROCIN + NORETHINDRONE + PREDNISONE,3,2,0.0005763854275359,2957,2918
item_drug_MUPIROCIN|item_drug_NEXPLANON|item_drug_PREDNISONE,MUPIROCIN + NEXPLANON + PREDNISONE,3,2,0.0005730879008094499,3455,3453
item_drug_ERYTHROMYCIN|item_drug_NORETHINDRONE,ERYTHROMYCIN + NORETHINDRONE,2,2,0.0005712773962196251,3327,3264
item_drug_DIFFERIN|item_drug_NORETHINDRONE|item_drug_OFLOXACIN,DIFFERIN + NORETHINDRONE + OFLOXACIN,3,2,0.0005680456635165667,3327,3264
item_drug_ERYTHROMYCIN|item_drug_NEXPLANON,ERYTHROMYCIN + NEXPLANON,2,2,0.0005663311061299501,4000,4000
item_drug_DIFFERIN|item_drug_NEXPLANON|item_drug_OFLOXACIN,DIFFERIN + NEXPLANON + OFLOXACIN,3,2,0.0005647481367901167,4000,4000
item_drug_DIFFERIN|item_drug_LORYNA|item_drug_NORETHINDRONE,DIFFERIN + LORYNA + NORETHINDRONE,3,2,0.0005614649423281333,3327,3264
item_drug_DIFFERIN|item_drug_LORYNA|item_drug_NEXPLANON,DIFFERIN + LORYNA + NEXPLANON,3,2,0.0005581674156016833,4000,4000
item_drug_METRONIDAZOLE|item_drug_NEXPLANON|item_drug_NORETHINDRONE,METRONIDAZOLE + NEXPLANON + NORETHINDRONE,3,2,0.0005576535330037,3327,3264
item_drug_MELOXICAM|item_drug_NORETHINDRONE|item_drug_OFLOXACIN,MELOXICAM + NORETHINDRONE + OFLOXACIN,3,2,0.0005519610091623333,3327,3264
item_drug_DIFFERIN|item_drug_ERYTHROMYCIN|item_drug_NORETHINDRONE,DIFFERIN + ERYTHROMYCIN + NORETHINDRONE,3,2,0.0005518621166563334,3327,3264
item_drug_DIFFERIN|item_drug_ERYTHROMYCIN|item_drug_NEXPLANON,DIFFERIN + ERYTHROMYCIN + NEXPLANON,3,2,0.0005485645899298833,4000,4000
item_drug_LORYNA|item_drug_MUPIROCIN,LORYNA + MUPIROCIN,2,2,0.00054554550583575,3455,3453
item_drug_LORYNA|item_drug_MELOXICAM|item_drug_NORETHINDRONE,LORYNA + MELOXICAM + NORETHINDRONE,3,2,0.0005453802879739,3327,3264
item_drug_LORYNA|item_drug_MELOXICAM|item_drug_NEXPLANON,LORYNA + MELOXICAM + NEXPLANON,3,2,0.00054208276124745,4000,4000
item_drug_DIFFERIN|item_drug_MUPIROCIN|item_drug_OFLOXACIN,DIFFERIN + MUPIROCIN + OFLOXACIN,3,2,0.0005412882442555166,3455,3453
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_NORETHINDRONE,ERYTHROMYCIN + MELOXICAM + NORETHINDRONE,3,2,0.0005357774623021,3327,3264
item_drug_DIFFERIN|item_drug_LORYNA|item_drug_MUPIROCIN,DIFFERIN + LORYNA + MUPIROCIN,3,2,0.0005347075230670834,3455,3453
item_drug_METRONIDAZOLE|item_drug_MUPIROCIN|item_drug_NORETHINDRONE,METRONIDAZOLE + MUPIROCIN + NORETHINDRONE,3,2,0.0005341936404690999,2957,2918
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_NEXPLANON,ERYTHROMYCIN + MELOXICAM + NEXPLANON,3,2,0.00053247993557565,4000,4000
item_drug_METRONIDAZOLE|item_drug_MUPIROCIN|item_drug_NEXPLANON,METRONIDAZOLE + MUPIROCIN + NEXPLANON,3,2,0.00053089611374265,3455,3453
item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_OFLOXACIN,MELOXICAM + MUPIROCIN + OFLOXACIN,3,2,0.0005252035899012833,3455,3453
item_drug_DIFFERIN|item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN,DIFFERIN + ERYTHROMYCIN + MUPIROCIN,3,2,0.0005251046973952833,3455,3453
item_drug_LORYNA|item_drug_MELOXICAM|item_drug_MUPIROCIN,LORYNA + MELOXICAM + MUPIROCIN,3,2,0.00051862286871285,3455,3453
item_drug_ERYTHROMYCIN|item_drug_MELOXICAM|item_drug_MUPIROCIN,ERYTHROMYCIN + MELOXICAM + MUPIROCIN,3,2,0.00050902004304105,3455,3453
item_drug_NEXPLANON|item_drug_NORETHINDRONE|item_drug_OFLOXACIN,NEXPLANON + NORETHINDRONE + OFLOXACIN,3,2,0.0005044872370699833,3327,3264
item_drug_LORYNA|item_drug_NEXPLANON|item_drug_NORETHINDRONE,LORYNA + NEXPLANON + NORETHINDRONE,3,2,0.0004979065158815499,3327,3264
item_drug_ERYTHROMYCIN|item_drug_NEXPLANON|item_drug_NORETHINDRONE,ERYTHROMYCIN + NEXPLANON + NORETHINDRONE,3,2,0.00048830369020975,3327,3264
item_drug_MUPIROCIN|item_drug_NORETHINDRONE|item_drug_OFLOXACIN,MUPIROCIN + NORETHINDRONE + OFLOXACIN,3,2,0.0004810273445353833,2957,2918
item_drug_MUPIROCIN|item_drug_NEXPLANON|item_drug_OFLOXACIN,MUPIROCIN + NEXPLANON + OFLOXACIN,3,2,0.0004777298178089333,3455,3453
item_drug_LORYNA|item_drug_MUPIROCIN|item_drug_NORETHINDRONE,LORYNA + MUPIROCIN + NORETHINDRONE,3,2,0.00047444662334695,2957,2918
item_drug_LORYNA|item_drug_MUPIROCIN|item_drug_NEXPLANON,LORYNA + MUPIROCIN + NEXPLANON,3,2,0.0004711490966205,3455,3453
item_drug_ALLOPURINOL|item_drug_AZITHROMYCIN|item_drug_LEVOFLOXACIN,ALLOPURINOL + AZITHROMYCIN + LEVOFLOXACIN,3,2,0.0004661592768514667,946,809
item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN|item_drug_NORETHINDRONE,ERYTHROMYCIN + MUPIROCIN + NORETHINDRONE,3,2,0.00046484379767515005,2957,2918
item_drug_ERYTHROMYCIN|item_drug_MUPIROCIN|item_drug_NEXPLANON,ERYTHROMYCIN + MUPIROCIN + NEXPLANON,3,2,0.00046154627094869996,3455,3453
item_drug_DIFFERIN|item_drug_MELOXICAM|item_drug_NORETHINDRONE,DIFFERIN + MELOXICAM + NORETHINDRONE,3,2,0.0004366860034553833,3327,3264
item_drug_DIFFERIN|item_drug_MELOXICAM|item_drug_NEXPLANON,DIFFERIN + MELOXICAM + NEXPLANON,3,2,0.0004333884767289333,4000,4000
item_drug_DIFFERIN|item_drug_NORETHINDRONE,DIFFERIN + NORETHINDRONE,2,2,0.00042264020794955,3327,3264
item_drug_BENZONATATE|item_drug_GABAPENTIN|item_drug_LEVOFLOXACIN,BENZONATATE + GABAPENTIN + LEVOFLOXACIN,3,2,0.00041964976572261663,228,57
item_drug_DIFFERIN|item_drug_NEXPLANON,DIFFERIN + NEXPLANON,2,2,0.000417693917859875,4000,4000
item_drug_DIFFERIN|item_drug_MELOXICAM|item_drug_MUPIROCIN,DIFFERIN + MELOXICAM + MUPIROCIN,3,2,0.0004099285841943333,3455,3453
item_drug_MELOXICAM|item_drug_NORETHINDRONE,MELOXICAM + NORETHINDRONE,2,2,0.00039851322641819997,3327,3264
item_drug_DIFFERIN|item_drug_NEXPLANON|item_drug_NORETHINDRONE,DIFFERIN + NEXPLANON + NORETHINDRONE,3,2,0.00038921223136303333,3327,3264
item_drug_DIFFERIN|item_drug_MUPIROCIN,DIFFERIN + MUPIROCIN,2,2,0.000382504079057975,3455,3453
item_drug_MELOXICAM|item_drug_NEXPLANON|item_drug_NORETHINDRONE,MELOXICAM + NEXPLANON + NORETHINDRONE,3,2,0.0003731275770088,3327,3264
item_drug_DIFFERIN|item_drug_MUPIROCIN|item_drug_NORETHINDRONE,DIFFERIN + MUPIROCIN + NORETHINDRONE,3,2,0.0003657523388284333,2957,2918
item_drug_DIFFERIN|item_drug_MUPIROCIN|item_drug_NEXPLANON,DIFFERIN + MUPIROCIN + NEXPLANON,3,2,0.0003624548121019833,3455,3453
item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_NORETHINDRONE,MELOXICAM + MUPIROCIN + NORETHINDRONE,3,2,0.0003496676844742,2957,2918
item_drug_MELOXICAM|item_drug_MUPIROCIN|item_drug_NEXPLANON,MELOXICAM + MUPIROCIN + NEXPLANON,3,2,0.00034637015774775,3455,3453
item_drug_NEXPLANON|item_drug_NORETHINDRONE,NEXPLANON + NORETHINDRONE,2,2,0.00032730256827967496,3327,3264
item_drug_MUPIROCIN|item_drug_NEXPLANON|item_drug_NORETHINDRONE,MUPIROCIN + NEXPLANON + NORETHINDRONE,3,2,0.00030219391238185,2957,2918
item_drug_MUPIROCIN|item_drug_NORETHINDRONE,MUPIROCIN + NORETHINDRONE,2,2,0.00029211272947777503,2957,2918
item_drug_MUPIROCIN|item_drug_NEXPLANON,MUPIROCIN + NEXPLANON,2,2,0.0002871664393881,3455,3453
item_drug_ALLOPURINOL|item_drug_BENZONATATE|item_drug_LEVOFLOXACIN,ALLOPURINOL + BENZONATATE + LEVOFLOXACIN,3,2,0.00025441955930116666,228,228
item_drug_BENZONATATE|item_drug_LEVOFLOXACIN|item_drug_METRONIDAZOLE,BENZONATATE + LEVOFLOXACIN + METRONIDAZOLE,3,2,0.00024686668039805,10,10
item_drug_FUROSEMIDE|item_drug_LORAZEPAM|item_drug_OFLOXACIN,FUROSEMIDE + LORAZEPAM + OFLOXACIN,3,1,0.030548661917584468,53,53
item_drug_FUROSEMIDE|item_drug_LORAZEPAM|item_drug_MELOXICAM,FUROSEMIDE + LORAZEPAM + MELOXICAM,3,1,0.03015805029108053,53,53
item_drug_ALLOPURINOL|item_drug_FUROSEMIDE|item_drug_LORAZEPAM,ALLOPURINOL + FUROSEMIDE + LORAZEPAM,3,1,0.03005151351491933,53,53
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_CEPHALEXIN,AMOXICILLIN + ARIPIPRAZOLE + CEPHALEXIN,3,1,0.0190301216066846,362,362
item_drug_FUROSEMIDE|item_drug_IBUPROFEN|item_drug_LISINOPRIL,FUROSEMIDE + IBUPROFEN + LISINOPRIL,3,1,0.017053764209456,624,624
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE,AMOXICILLIN + ARIPIPRAZOLE,2,1,0.01671837247217125,362,362
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_IBUPROFEN,CEPHALEXIN + FUROSEMIDE + IBUPROFEN,3,1,0.015468455286065434,624,624
item_drug_AZITHROMYCIN|item_drug_IBUPROFEN|item_drug_TOPIRAMATE,AZITHROMYCIN + IBUPROFEN + TOPIRAMATE,3,1,0.015314379033536699,1993,1993
item_drug_AZITHROMYCIN|item_drug_CLARITHROMYCIN|item_drug_IBUPROFEN,AZITHROMYCIN + CLARITHROMYCIN + IBUPROFEN,3,1,0.015278646093375531,2000,2000
item_drug_AMOXICILLIN|item_drug_LISINOPRIL|item_drug_ZOSTAVAX,AMOXICILLIN + LISINOPRIL + ZOSTAVAX,3,1,0.015225228199171966,1980,1980
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_METRONIDAZOLE,AMOXICILLIN + ARIPIPRAZOLE + METRONIDAZOLE,3,1,0.014816829798221333,362,362
item_drug_FUROSEMIDE|item_drug_GLIPIZIDE|item_drug_LISINOPRIL,FUROSEMIDE + GLIPIZIDE + LISINOPRIL,3,1,0.014807134056953932,624,624
item_drug_AMOXICILLIN|item_drug_FUROSEMIDE|item_drug_IBUPROFEN,AMOXICILLIN + FUROSEMIDE + IBUPROFEN,3,1,0.014762199856366365,624,624
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_LEVOFLOXACIN,AMOXICILLIN + FLUCONAZOLE + LEVOFLOXACIN,3,1,0.014732561868660834,1958,1958
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_FLUCONAZOLE,AMOXICILLIN + ARIPIPRAZOLE + FLUCONAZOLE,3,1,0.014657519550417998,362,362
item_drug_AZITHROMYCIN|item_drug_LISINOPRIL|item_drug_TOPIRAMATE,AZITHROMYCIN + LISINOPRIL + TOPIRAMATE,3,1,0.014454462872715866,1993,1993
item_drug_AZITHROMYCIN|item_drug_CLARITHROMYCIN|item_drug_LISINOPRIL,AZITHROMYCIN + CLARITHROMYCIN + LISINOPRIL,3,1,0.0144187299325547,2000,2000
item_drug_AMOXICILLIN|item_drug_ZOSTAVAX,AMOXICILLIN + ZOSTAVAX,2,1,0.01431851110122775,1980,1980
item_drug_ATENOLOL|item_drug_BENZONATATE|item_drug_FUROSEMIDE,ATENOLOL + BENZONATATE + FUROSEMIDE,3,1,0.01421751299120213,102,102
item_drug_IBUPROFEN|item_drug_LISINOPRIL|item_drug_TOPIRAMATE,IBUPROFEN + LISINOPRIL + TOPIRAMATE,3,1,0.0137483118654428,1993,1993
item_drug_CLARITHROMYCIN|item_drug_IBUPROFEN|item_drug_LISINOPRIL,CLARITHROMYCIN + IBUPROFEN + LISINOPRIL,3,1,0.013712578925281632,2000,2000
item_drug_LEVOFLOXACIN|item_drug_LISINOPRIL|item_drug_VIAGRA,LEVOFLOXACIN + LISINOPRIL + VIAGRA,3,1,0.013280890504643166,1999,1999
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_GLIPIZIDE,CEPHALEXIN + FUROSEMIDE + GLIPIZIDE,3,1,0.013221825133563367,624,624
item_drug_FUROSEMIDE|item_drug_LISINOPRIL|item_drug_MUPIROCIN,FUROSEMIDE + LISINOPRIL + MUPIROCIN,3,1,0.013177342809013665,624,624
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_IBUPROFEN,AMOXICILLIN + ARIPIPRAZOLE + IBUPROFEN,3,1,0.013101239993884767,362,362
item_drug_ALLOPURINOL|item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL,ALLOPURINOL + AMOXICILLIN + METHOCARBAMOL,3,1,0.013096262978061832,1240,1232
item_drug_AZITHROMYCIN|item_drug_FUROSEMIDE|item_drug_IBUPROFEN,AZITHROMYCIN + FUROSEMIDE + IBUPROFEN,3,1,0.012987531302058666,624,624
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_ZOSTAVAX,AMOXICILLIN + CEPHALEXIN + ZOSTAVAX,3,1,0.012771750036137034,1980,1980
item_drug_AMOXICILLIN|item_drug_FUROSEMIDE|item_drug_GLIPIZIDE,AMOXICILLIN + FUROSEMIDE + GLIPIZIDE,3,1,0.0125155697038643,624,624
item_drug_FUROSEMIDE|item_drug_LISINOPRIL|item_drug_METHOCARBAMOL,FUROSEMIDE + LISINOPRIL + METHOCARBAMOL,3,1,0.012493473333841598,617,617
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_ZOSTAVAX,AMOXICILLIN + AZITHROMYCIN + ZOSTAVAX,3,1,0.012463945283799334,1980,1980
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_AZITHROMYCIN,AMOXICILLIN + ARIPIPRAZOLE + AZITHROMYCIN,3,1,0.012423178262078135,362,362
item_drug_AZITHROMYCIN|item_drug_TOPIRAMATE,AZITHROMYCIN + TOPIRAMATE,2,1,0.01232223020574445,1993,1993
item_drug_AZITHROMYCIN|item_drug_CLARITHROMYCIN,AZITHROMYCIN + CLARITHROMYCIN,2,1,0.0122686307955027,2000,2000
item_drug_AMOXICILLIN|item_drug_CEFDINIR|item_drug_RISPERIDONE,AMOXICILLIN + CEFDINIR + RISPERIDONE,3,1,0.012226747887980468,1712,1483
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_NAPROXEN,AMOXICILLIN + ARIPIPRAZOLE + NAPROXEN,3,1,0.012180988287033666,362,362
item_drug_ARIPIPRAZOLE|item_drug_CEPHALEXIN,ARIPIPRAZOLE + CEPHALEXIN,2,1,0.012177457736039,362,362
item_drug_AMOXICILLIN|item_drug_RISPERIDONE,AMOXICILLIN + RISPERIDONE,2,1,0.011984792519406401,1712,1483
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_TOPIRAMATE,AMOXICILLIN + AZITHROMYCIN + TOPIRAMATE,3,1,0.011981940894199933,1993,1993
item_drug_AMOXICILLIN|item_drug_AZITHROMYCIN|item_drug_CLARITHROMYCIN,AMOXICILLIN + AZITHROMYCIN + CLARITHROMYCIN,3,1,0.011946207954038765,2000,2000
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_PREDNISONE,AMOXICILLIN + ARIPIPRAZOLE + PREDNISONE,3,1,0.011841657269431967,362,362
item_drug_CARVEDILOL|item_drug_CLONAZEPAM|item_drug_LISINOPRIL,CARVEDILOL + CLONAZEPAM + LISINOPRIL,3,1,0.011831864152050934,833,833
item_drug_AMOXICILLIN|item_drug_LEVOFLOXACIN|item_drug_NUVARING,AMOXICILLIN + LEVOFLOXACIN + NUVARING,3,1,0.011794003587419867,1958,1958
item_drug_ARIPIPRAZOLE|item_drug_CEPHALEXIN|item_drug_METRONIDAZOLE,ARIPIPRAZOLE + CEPHALEXIN + METRONIDAZOLE,3,1,0.0117895533074665,362,362
item_drug_AZITHROMYCIN|item_drug_ERYTHROMYCIN|item_drug_TOPIRAMATE,AZITHROMYCIN + ERYTHROMYCIN + TOPIRAMATE,3,1,0.011782378760844868,1993,1993
item_drug_CARVEDILOL|item_drug_KETOCONAZOLE|item_drug_LISINOPRIL,CARVEDILOL + KETOCONAZOLE + LISINOPRIL,3,1,0.011747881724592901,862,862
item_drug_AZITHROMYCIN|item_drug_CLARITHROMYCIN|item_drug_ERYTHROMYCIN,AZITHROMYCIN + CLARITHROMYCIN + ERYTHROMYCIN,3,1,0.0117466458206837,2000,2000
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_MELOXICAM,AMOXICILLIN + ARIPIPRAZOLE + MELOXICAM,3,1,0.011744465793746,362,362
item_drug_AMOXICILLIN|item_drug_LEVOFLOXACIN|item_drug_VIAGRA,AMOXICILLIN + LEVOFLOXACIN + VIAGRA,3,1,0.011732361402598701,1999,1999
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_NUVARING,AMOXICILLIN + ARIPIPRAZOLE + NUVARING,3,1,0.011718961269177033,362,362
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_OFLOXACIN,AMOXICILLIN + ARIPIPRAZOLE + OFLOXACIN,3,1,0.011639486196846868,362,362
item_drug_ARIPIPRAZOLE|item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE,ARIPIPRAZOLE + CEPHALEXIN + FLUCONAZOLE,3,1,0.011630243059663167,362,362
item_drug_AMOXICILLIN|item_drug_LORATADINE|item_drug_OMEPRAZOLE,AMOXICILLIN + LORATADINE + OMEPRAZOLE,3,1,0.011609132004829567,1134,1134
item_drug_CARVEDILOL|item_drug_ERYTHROMYCIN|item_drug_LISINOPRIL,CARVEDILOL + ERYTHROMYCIN + LISINOPRIL,3,1,0.011602262631070502,862,862
item_drug_CEPHALEXIN|item_drug_FUROSEMIDE|item_drug_MUPIROCIN,CEPHALEXIN + FUROSEMIDE + MUPIROCIN,3,1,0.011592033885623099,624,624
item_drug_AMOXICILLIN|item_drug_LEVOFLOXACIN|item_drug_LORATADINE,AMOXICILLIN + LEVOFLOXACIN + LORATADINE,3,1,0.011587739836811634,1116,1116
item_drug_AMOXICILLIN|item_drug_DEXAMETHASONE|item_drug_OMEPRAZOLE,AMOXICILLIN + DEXAMETHASONE + OMEPRAZOLE,3,1,0.011575162232965902,1805,1805
item_drug_AMOXICILLIN|item_drug_EPIDUO|item_drug_OMEPRAZOLE,AMOXICILLIN + EPIDUO + OMEPRAZOLE,3,1,0.011558572453763733,1974,1974
item_drug_AMOXICILLIN|item_drug_DEXAMETHASONE|item_drug_LEVOFLOXACIN,AMOXICILLIN + DEXAMETHASONE + LEVOFLOXACIN,3,1,0.011553770064947967,1805,1805
item_drug_AMOXICILLIN|item_drug_EPIDUO|item_drug_LEVOFLOXACIN,AMOXICILLIN + EPIDUO + LEVOFLOXACIN,3,1,0.011537180285745801,1958,1958
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_LORATADINE,AMOXICILLIN + ARIPIPRAZOLE + LORATADINE,3,1,0.011512697518568801,244,244
item_drug_AMOXICILLIN|item_drug_LORATADINE|item_drug_NEXPLANON,AMOXICILLIN + LORATADINE + NEXPLANON,3,1,0.011496107295765398,1134,1134
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_DEXAMETHASONE,AMOXICILLIN + ARIPIPRAZOLE + DEXAMETHASONE,3,1,0.011478727746705135,308,308
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_OMEPRAZOLE,AMOXICILLIN + ARIPIPRAZOLE + OMEPRAZOLE,3,1,0.011475781333163834,362,362
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_EPIDUO,AMOXICILLIN + ARIPIPRAZOLE + EPIDUO,3,1,0.011462137967502966,340,340
item_drug_AMOXICILLIN|item_drug_DEXAMETHASONE|item_drug_NEXPLANON,AMOXICILLIN + DEXAMETHASONE + NEXPLANON,3,1,0.011462137523901733,1805,1805
item_drug_AMOXICILLIN|item_drug_NEXPLANON|item_drug_OMEPRAZOLE,AMOXICILLIN + NEXPLANON + OMEPRAZOLE,3,1,0.011459191110360435,2000,2000
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_LEVOFLOXACIN,AMOXICILLIN + ARIPIPRAZOLE + LEVOFLOXACIN,3,1,0.0114543891651459,324,324
item_drug_AMOXICILLIN|item_drug_LEVOFLOXACIN|item_drug_NEXPLANON,AMOXICILLIN + LEVOFLOXACIN + NEXPLANON,3,1,0.0114377989423425,1958,1958
item_drug_ALLOPURINOL|item_drug_LISINOPRIL|item_drug_METHOCARBAMOL,ALLOPURINOL + LISINOPRIL + METHOCARBAMOL,3,1,0.011366063812508398,1240,1232
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_NEXPLANON,AMOXICILLIN + ARIPIPRAZOLE + NEXPLANON,3,1,0.011362756624099668,362,362
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_OCELLA,AMOXICILLIN + IBUPROFEN + OCELLA,3,1,0.011349264385623335,1563,1563
item_drug_FUROSEMIDE|item_drug_LISINOPRIL|item_drug_NAPROXEN,FUROSEMIDE + LISINOPRIL + NAPROXEN,3,1,0.011283924153452633,624,624
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_TOPIRAMATE,AMOXICILLIN + IBUPROFEN + TOPIRAMATE,3,1,0.011275789886926867,1993,1993
item_drug_IBUPROFEN|item_drug_TOPIRAMATE,IBUPROFEN + TOPIRAMATE,2,1,0.01126300369483485,1993,1993
item_drug_CARVEDILOL|item_drug_GABAPENTIN|item_drug_IBUPROFEN,CARVEDILOL + GABAPENTIN + IBUPROFEN,3,1,0.011248483110106733,862,862
item_drug_AMOXICILLIN|item_drug_CLARITHROMYCIN|item_drug_IBUPROFEN,AMOXICILLIN + CLARITHROMYCIN + IBUPROFEN,3,1,0.0112400569467657,2000,2000
item_drug_CLARITHROMYCIN|item_drug_IBUPROFEN,CLARITHROMYCIN + IBUPROFEN,2,1,0.0112094042845931,2000,2000
item_drug_AZITHROMYCIN|item_drug_METRONIDAZOLE|item_drug_TOPIRAMATE,AZITHROMYCIN + METRONIDAZOLE + TOPIRAMATE,3,1,0.0112025751866039,1993,1993
item_drug_AZITHROMYCIN|item_drug_CLARITHROMYCIN|item_drug_METRONIDAZOLE,AZITHROMYCIN + CLARITHROMYCIN + METRONIDAZOLE,3,1,0.011166842246442732,2000,2000
item_drug_FUROSEMIDE|item_drug_IBUPROFEN|item_drug_OMEPRAZOLE,FUROSEMIDE + IBUPROFEN + OMEPRAZOLE,3,1,0.011166281078686202,624,624
item_drug_FUROSEMIDE|item_drug_GLIPIZIDE|item_drug_IBUPROFEN,FUROSEMIDE + GLIPIZIDE + IBUPROFEN,3,1,0.011136482409316866,624,624
item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN|item_drug_TOPIRAMATE,ERYTHROMYCIN + IBUPROFEN + TOPIRAMATE,3,1,0.011076227753571801,1993,1993
item_drug_CLARITHROMYCIN|item_drug_ERYTHROMYCIN|item_drug_IBUPROFEN,CLARITHROMYCIN + ERYTHROMYCIN + IBUPROFEN,3,1,0.011040494813410634,2000,2000
item_drug_AZITHROMYCIN|item_drug_CLONAZEPAM|item_drug_NAPROXEN,AZITHROMYCIN + CLONAZEPAM + NAPROXEN,3,1,0.010942791776943801,1670,1670
