combination,drug_names,interaction_size,n_bins,mean_combined_importance,total_patient_rule_profile_support,total_strict_rule_support
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_LAMOTRIGINE,CEPHALEXIN + GABAPENTIN + LAMOTRIGINE,3,7,0.048863161951971344,11250,11250
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_METHOCARBAMOL,CEPHALEXIN + GABAPENTIN + METHOCARBAMOL,3,7,0.04877478261055097,11124,11124
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_KETOCONAZOLE,CEPHALEXIN + GABAPENTIN + KETOCONAZOLE,3,7,0.0486752842807649,11740,11397
item_drug_GABAPENTIN|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,GABAPENTIN + LAMOTRIGINE + METHOCARBAMOL,3,7,0.04738370304770117,11124,11124
item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,GABAPENTIN + KETOCONAZOLE + LAMOTRIGINE,3,7,0.04728420471791509,11211,10868
item_drug_GABAPENTIN|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,GABAPENTIN + KETOCONAZOLE + METHOCARBAMOL,3,7,0.04719582537649471,11089,10752
item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,FUROSEMIDE + OMEPRAZOLE,2,7,0.04710797568383472,9359,9359
item_drug_AMOXICILLIN|item_drug_FUROSEMIDE|item_drug_OMEPRAZOLE,AMOXICILLIN + FUROSEMIDE + OMEPRAZOLE,3,7,0.044277899650770856,9359,9359
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_NAPROXEN,ALPRAZOLAM + CLONAZEPAM + NAPROXEN,3,7,0.03595400260003652,11779,11779
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_LAMOTRIGINE,ALPRAZOLAM + CLONAZEPAM + LAMOTRIGINE,3,7,0.03590830419280306,11250,11250
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_METHOCARBAMOL,ALPRAZOLAM + CLONAZEPAM + METHOCARBAMOL,3,7,0.03581992485138268,11124,11124
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE,ALPRAZOLAM + CLONAZEPAM + KETOCONAZOLE,3,7,0.03572042652159661,11740,11397
item_drug_ALPRAZOLAM|item_drug_NAPROXEN,ALPRAZOLAM + NAPROXEN,2,7,0.032714403062453504,11779,11779
item_drug_ALPRAZOLAM|item_drug_LAMOTRIGINE,ALPRAZOLAM + LAMOTRIGINE,2,7,0.028732371323904375,11250,11250
item_drug_CLONAZEPAM|item_drug_LAMOTRIGINE,CLONAZEPAM + LAMOTRIGINE,2,7,0.0286538566365229,11250,11250
item_drug_ALPRAZOLAM|item_drug_METHOCARBAMOL,ALPRAZOLAM + METHOCARBAMOL,2,7,0.028599802311773802,11124,11124
item_drug_CLONAZEPAM|item_drug_METHOCARBAMOL,CLONAZEPAM + METHOCARBAMOL,2,7,0.02852128762439233,11124,11124
item_drug_ALPRAZOLAM|item_drug_KETOCONAZOLE,ALPRAZOLAM + KETOCONAZOLE,2,7,0.028450554817094686,11740,11397
item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE,CLONAZEPAM + KETOCONAZOLE,2,7,0.02837204012971321,11740,11397
item_drug_ALPRAZOLAM|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,ALPRAZOLAM + NAPROXEN + OMEPRAZOLE,3,7,0.02801525006310382,11779,11779
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_NAPROXEN,ALPRAZOLAM + AMOXICILLIN + NAPROXEN,3,7,0.027151679211721385,11779,11779
item_drug_CLONAZEPAM|item_drug_NAPROXEN,CLONAZEPAM + NAPROXEN,2,7,0.02683595290875181,11779,11779
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE,ALPRAZOLAM + AMOXICILLIN + LAMOTRIGINE,3,7,0.026700568141465177,11250,11250
item_drug_AMOXICILLIN|item_drug_CLONAZEPAM|item_drug_LAMOTRIGINE,AMOXICILLIN + CLONAZEPAM + LAMOTRIGINE,3,7,0.026648225016544198,11250,11250
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL,ALPRAZOLAM + AMOXICILLIN + METHOCARBAMOL,3,7,0.026612188800044796,11124,11124
item_drug_AMOXICILLIN|item_drug_CLONAZEPAM|item_drug_METHOCARBAMOL,AMOXICILLIN + CLONAZEPAM + METHOCARBAMOL,3,7,0.026559845675123817,11124,11124
item_drug_ALPRAZOLAM|item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE,ALPRAZOLAM + AMOXICILLIN + KETOCONAZOLE,3,7,0.02651269047025872,11740,11397
item_drug_AMOXICILLIN|item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE,AMOXICILLIN + CLONAZEPAM + KETOCONAZOLE,3,7,0.026460347345337736,11740,11397
item_drug_ALPRAZOLAM|item_drug_LORAZEPAM|item_drug_NAPROXEN,ALPRAZOLAM + LORAZEPAM + NAPROXEN,3,7,0.02625157343349713,10744,10744
item_drug_ALPRAZOLAM|item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,ALPRAZOLAM + IBUPROFEN + LAMOTRIGINE,3,7,0.02572283016266783,11250,11250
item_drug_CLONAZEPAM|item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,CLONAZEPAM + IBUPROFEN + LAMOTRIGINE,3,7,0.025670487037746846,11250,11250
item_drug_ALPRAZOLAM|item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,ALPRAZOLAM + IBUPROFEN + METHOCARBAMOL,3,7,0.02563445082124745,11124,11124
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_NAPROXEN,ALPRAZOLAM + CEPHALEXIN + NAPROXEN,3,7,0.025620728901496612,11779,11779
item_drug_CLONAZEPAM|item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,CLONAZEPAM + IBUPROFEN + METHOCARBAMOL,3,7,0.025582107696326465,11124,11124
item_drug_ALPRAZOLAM|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,ALPRAZOLAM + IBUPROFEN + KETOCONAZOLE,3,7,0.02553495249146137,11740,11397
item_drug_CLONAZEPAM|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,CLONAZEPAM + IBUPROFEN + KETOCONAZOLE,3,7,0.02548260936654039,11740,11397
item_drug_ALPRAZOLAM|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,ALPRAZOLAM + LAMOTRIGINE + OMEPRAZOLE,3,7,0.024138187110661787,11250,11250
item_drug_CLONAZEPAM|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,CLONAZEPAM + NAPROXEN + OMEPRAZOLE,3,7,0.024096283293969352,11779,11779
item_drug_CLONAZEPAM|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,CLONAZEPAM + LAMOTRIGINE + OMEPRAZOLE,3,7,0.0240858439857408,11250,11250
item_drug_ALPRAZOLAM|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,ALPRAZOLAM + METHOCARBAMOL + OMEPRAZOLE,3,7,0.024049807769241403,11124,11124
item_drug_CLONAZEPAM|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,CLONAZEPAM + METHOCARBAMOL + OMEPRAZOLE,3,7,0.023997464644320423,11124,11124
item_drug_ALPRAZOLAM|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,ALPRAZOLAM + KETOCONAZOLE + OMEPRAZOLE,3,7,0.02395030943945533,11740,11397
item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,CLONAZEPAM + KETOCONAZOLE + OMEPRAZOLE,3,7,0.023897966314534346,11740,11397
item_drug_AMOXICILLIN|item_drug_CLONAZEPAM|item_drug_NAPROXEN,AMOXICILLIN + CLONAZEPAM + NAPROXEN,3,7,0.02323271244258692,11779,11779
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE,ALPRAZOLAM + CEPHALEXIN + LAMOTRIGINE,3,7,0.022895174892934498,11250,11250
item_drug_CEPHALEXIN|item_drug_CLONAZEPAM|item_drug_LAMOTRIGINE,CEPHALEXIN + CLONAZEPAM + LAMOTRIGINE,3,7,0.02284283176801352,11250,11250
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,ALPRAZOLAM + CEPHALEXIN + METHOCARBAMOL,3,7,0.02280679555151412,11124,11124
item_drug_CEPHALEXIN|item_drug_CLONAZEPAM|item_drug_METHOCARBAMOL,CEPHALEXIN + CLONAZEPAM + METHOCARBAMOL,3,7,0.022754452426593137,11124,11124
item_drug_ALPRAZOLAM|item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE,ALPRAZOLAM + CEPHALEXIN + KETOCONAZOLE,3,7,0.022707297221728043,11740,11397
item_drug_CEPHALEXIN|item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE,CEPHALEXIN + CLONAZEPAM + KETOCONAZOLE,3,7,0.022654954096807064,11740,11397
item_drug_CLONAZEPAM|item_drug_LORAZEPAM|item_drug_NAPROXEN,CLONAZEPAM + LORAZEPAM + NAPROXEN,3,7,0.02233260666436267,10744,10744
item_drug_CEPHALEXIN|item_drug_CLONAZEPAM|item_drug_NAPROXEN,CEPHALEXIN + CLONAZEPAM + NAPROXEN,3,7,0.021701762132362145,11779,11779
item_drug_ALPRAZOLAM|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,ALPRAZOLAM + LAMOTRIGINE + METHOCARBAMOL,3,7,0.021415715988664312,11124,11124
item_drug_CLONAZEPAM|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,CLONAZEPAM + LAMOTRIGINE + METHOCARBAMOL,3,7,0.021363372863743336,11124,11124
item_drug_ALPRAZOLAM|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,ALPRAZOLAM + KETOCONAZOLE + LAMOTRIGINE,3,7,0.02131621765887824,11211,10868
item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,CLONAZEPAM + KETOCONAZOLE + LAMOTRIGINE,3,7,0.021263874533957255,11211,10868
item_drug_ALPRAZOLAM|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,ALPRAZOLAM + KETOCONAZOLE + METHOCARBAMOL,3,7,0.021227838317457857,11089,10752
item_drug_CLONAZEPAM|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,CLONAZEPAM + KETOCONAZOLE + METHOCARBAMOL,3,7,0.021175495192536874,11089,10752
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,AMOXICILLIN + IBUPROFEN + LAMOTRIGINE,3,7,0.016462750986408956,11250,11250
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,AMOXICILLIN + IBUPROFEN + METHOCARBAMOL,3,7,0.016374371644988575,11124,11124
item_drug_AMOXICILLIN|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,AMOXICILLIN + IBUPROFEN + KETOCONAZOLE,3,7,0.0162748733152025,11740,11397
item_drug_AMOXICILLIN|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,AMOXICILLIN + NAPROXEN + OMEPRAZOLE,3,7,0.015293959905654216,11779,11779
item_drug_NAPROXEN|item_drug_OMEPRAZOLE,NAPROXEN + OMEPRAZOLE,2,7,0.014927824103352751,11779,11779
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,AMOXICILLIN + LAMOTRIGINE + OMEPRAZOLE,3,7,0.014878107934402914,11250,11250
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE,AMOXICILLIN + LAMOTRIGINE,2,7,0.014842252559516064,11250,11250
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,AMOXICILLIN + METHOCARBAMOL + OMEPRAZOLE,3,7,0.014789728592982535,11124,11124
item_drug_AMOXICILLIN|item_drug_METHOCARBAMOL,AMOXICILLIN + METHOCARBAMOL,2,7,0.01470968354738549,11124,11124
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,AMOXICILLIN + KETOCONAZOLE + OMEPRAZOLE,3,7,0.014690230263196455,11740,11397
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE,AMOXICILLIN + KETOCONAZOLE,2,7,0.014560436052706379,11740,11397
item_drug_LORAZEPAM|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,LORAZEPAM + NAPROXEN + OMEPRAZOLE,3,7,0.014393854127429963,10744,10744
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,IBUPROFEN + LAMOTRIGINE + OMEPRAZOLE,3,7,0.013900369955605566,11250,11250
item_drug_IBUPROFEN|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,IBUPROFEN + METHOCARBAMOL + OMEPRAZOLE,3,7,0.013811990614185185,11124,11124
item_drug_CEPHALEXIN|item_drug_NAPROXEN|item_drug_OMEPRAZOLE,CEPHALEXIN + NAPROXEN + OMEPRAZOLE,3,7,0.013763009595429443,11779,11779
item_drug_IBUPROFEN|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,IBUPROFEN + KETOCONAZOLE + OMEPRAZOLE,3,7,0.01371249228439911,11740,11397
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE,AMOXICILLIN + CEPHALEXIN + LAMOTRIGINE,3,7,0.01363509571667563,11250,11250
item_drug_AMOXICILLIN|item_drug_NAPROXEN,AMOXICILLIN + NAPROXEN,2,7,0.0136324678262791,11779,11779
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,AMOXICILLIN + CEPHALEXIN + METHOCARBAMOL,3,7,0.013546716375255247,11124,11124
item_drug_AMOXICILLIN|item_drug_LORAZEPAM|item_drug_NAPROXEN,AMOXICILLIN + LORAZEPAM + NAPROXEN,3,7,0.013530283276047527,10744,10744
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE,AMOXICILLIN + CEPHALEXIN + KETOCONAZOLE,3,7,0.01344721804546917,11740,11397
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,IBUPROFEN + LAMOTRIGINE,2,7,0.013375645591320042,11250,11250
item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,IBUPROFEN + METHOCARBAMOL,2,7,0.01324307657918947,11124,11124
item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,IBUPROFEN + KETOCONAZOLE,2,7,0.013093829084510357,11740,11397
item_drug_AMOXICILLIN|item_drug_CEPHALEXIN|item_drug_NAPROXEN,AMOXICILLIN + CEPHALEXIN + NAPROXEN,3,7,0.012899438744047009,11779,11779
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_LAMOTRIGINE,CEPHALEXIN + IBUPROFEN + LAMOTRIGINE,3,7,0.01265735773787828,11250,11250
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_METHOCARBAMOL,CEPHALEXIN + IBUPROFEN + METHOCARBAMOL,3,7,0.0125689783964579,11124,11124
item_drug_CEPHALEXIN|item_drug_IBUPROFEN|item_drug_KETOCONAZOLE,CEPHALEXIN + IBUPROFEN + KETOCONAZOLE,3,7,0.012469480066671824,11740,11397
item_drug_LORAZEPAM|item_drug_NAPROXEN,LORAZEPAM + NAPROXEN,2,7,0.012282309158942722,10744,10744
item_drug_AMOXICILLIN|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,AMOXICILLIN + LAMOTRIGINE + METHOCARBAMOL,3,7,0.012155636812405442,11124,11124
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,AMOXICILLIN + KETOCONAZOLE + LAMOTRIGINE,3,7,0.012056138482619367,11211,10868
item_drug_CEPHALEXIN|item_drug_LORAZEPAM|item_drug_NAPROXEN,CEPHALEXIN + LORAZEPAM + NAPROXEN,3,7,0.011999332965822758,10744,10744
item_drug_AMOXICILLIN|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,AMOXICILLIN + KETOCONAZOLE + METHOCARBAMOL,3,7,0.011967759141198986,11089,10752
item_drug_CEPHALEXIN|item_drug_NAPROXEN,CEPHALEXIN + NAPROXEN,2,7,0.011336042360941944,11779,11779
item_drug_IBUPROFEN|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,IBUPROFEN + LAMOTRIGINE + METHOCARBAMOL,3,7,0.011177898833608094,11124,11124
item_drug_IBUPROFEN|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,IBUPROFEN + KETOCONAZOLE + LAMOTRIGINE,3,7,0.01107840050382202,11211,10868
item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,CEPHALEXIN + LAMOTRIGINE + OMEPRAZOLE,3,7,0.011072714685872237,11250,11250
item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,LAMOTRIGINE + OMEPRAZOLE,2,7,0.010998681013310977,11250,11250
item_drug_IBUPROFEN|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,IBUPROFEN + KETOCONAZOLE + METHOCARBAMOL,3,7,0.010990021162401636,11089,10752
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,CEPHALEXIN + METHOCARBAMOL + OMEPRAZOLE,3,7,0.010984335344451856,11124,11124
item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,CEPHALEXIN + KETOCONAZOLE + OMEPRAZOLE,3,7,0.01088483701466578,11740,11397
item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,METHOCARBAMOL + OMEPRAZOLE,2,7,0.010866112001180405,11124,11124
item_drug_KETOCONAZOLE|item_drug_OMEPRAZOLE,KETOCONAZOLE + OMEPRAZOLE,2,7,0.010716864506501294,11740,11397
item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,LAMOTRIGINE + METHOCARBAMOL + OMEPRAZOLE,3,7,0.009593255781602052,11124,11124
item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE|item_drug_OMEPRAZOLE,KETOCONAZOLE + LAMOTRIGINE + OMEPRAZOLE,3,7,0.009493757451815975,11211,10868
item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL|item_drug_OMEPRAZOLE,KETOCONAZOLE + METHOCARBAMOL + OMEPRAZOLE,3,7,0.009405378110395593,11089,10752
item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE,CEPHALEXIN + LAMOTRIGINE,2,7,0.009134162686720052,11250,11250
item_drug_CEPHALEXIN|item_drug_METHOCARBAMOL,CEPHALEXIN + METHOCARBAMOL,2,7,0.00900159367458948,11124,11124
item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE,CEPHALEXIN + KETOCONAZOLE,2,7,0.008852346179910365,11740,11397
item_drug_CEPHALEXIN|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,CEPHALEXIN + LAMOTRIGINE + METHOCARBAMOL,3,7,0.008350243563874767,11124,11124
item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,CEPHALEXIN + KETOCONAZOLE + LAMOTRIGINE,3,7,0.008250745234088691,11211,10868
item_drug_CEPHALEXIN|item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,CEPHALEXIN + KETOCONAZOLE + METHOCARBAMOL,3,7,0.008162365892668309,11089,10752
item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,LAMOTRIGINE + METHOCARBAMOL,2,7,0.006914974330314772,11124,11124
item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE|item_drug_METHOCARBAMOL,KETOCONAZOLE + LAMOTRIGINE + METHOCARBAMOL,3,7,0.006771286329818505,11089,10752
item_drug_KETOCONAZOLE|item_drug_LAMOTRIGINE,KETOCONAZOLE + LAMOTRIGINE,2,7,0.006765726835635657,11211,10868
item_drug_KETOCONAZOLE|item_drug_METHOCARBAMOL,KETOCONAZOLE + METHOCARBAMOL,2,7,0.006633157823505086,11089,10752
item_drug_GABAPENTIN|item_drug_PREDNISONE,GABAPENTIN + PREDNISONE,2,6,0.2643782915024481,9281,9281
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN,ARIPIPRAZOLE + GABAPENTIN,2,6,0.24042297931145298,9278,9278
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_PREDNISONE,ALPRAZOLAM + GABAPENTIN + PREDNISONE,3,6,0.21081921990539587,9281,9281
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_PREDNISONE,CLONAZEPAM + GABAPENTIN + PREDNISONE,3,6,0.2098164406702582,9281,9281
item_drug_AZITHROMYCIN|item_drug_GABAPENTIN|item_drug_PREDNISONE,AZITHROMYCIN + GABAPENTIN + PREDNISONE,3,6,0.20236921249403758,9281,9281
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_PREDNISONE,AMOXICILLIN + GABAPENTIN + PREDNISONE,3,6,0.19973915028926784,9281,9281
item_drug_GABAPENTIN|item_drug_OMEPRAZOLE|item_drug_PREDNISONE,GABAPENTIN + OMEPRAZOLE + PREDNISONE,3,6,0.19898952513387422,9281,9281
item_drug_DIAZEPAM|item_drug_GABAPENTIN|item_drug_PREDNISONE,DIAZEPAM + GABAPENTIN + PREDNISONE,3,6,0.19411053251077393,9281,9281
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_PREDNISONE,CEPHALEXIN + GABAPENTIN + PREDNISONE,3,6,0.19367526136666433,9281,9281
item_drug_ARIPIPRAZOLE|item_drug_CLONAZEPAM|item_drug_GABAPENTIN,ARIPIPRAZOLE + CLONAZEPAM + GABAPENTIN,3,6,0.19256122641931997,9278,9278
item_drug_ALPRAZOLAM|item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN,ALPRAZOLAM + ARIPIPRAZOLE + GABAPENTIN,3,6,0.19214066890321582,9278,9278
item_drug_BENZONATATE|item_drug_GABAPENTIN,BENZONATATE + GABAPENTIN,2,6,0.18589152003128315,10774,10774
item_drug_ARIPIPRAZOLE|item_drug_AZITHROMYCIN|item_drug_GABAPENTIN,ARIPIPRAZOLE + AZITHROMYCIN + GABAPENTIN,3,6,0.18437114790847278,9278,9278
item_drug_AMOXICILLIN|item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN,AMOXICILLIN + ARIPIPRAZOLE + GABAPENTIN,3,6,0.18279018111954806,9278,9278
item_drug_ARIPIPRAZOLE|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,ARIPIPRAZOLE + GABAPENTIN + OMEPRAZOLE,3,6,0.18161254109899494,9278,9278
item_drug_ARIPIPRAZOLE|item_drug_DIAZEPAM|item_drug_GABAPENTIN,ARIPIPRAZOLE + DIAZEPAM + GABAPENTIN,3,6,0.17672778970481942,9278,9278
item_drug_ARIPIPRAZOLE|item_drug_CEPHALEXIN|item_drug_GABAPENTIN,ARIPIPRAZOLE + CEPHALEXIN + GABAPENTIN,3,6,0.17662846742098828,9278,9278
item_drug_BENZONATATE|item_drug_CLONAZEPAM|item_drug_GABAPENTIN,BENZONATATE + CLONAZEPAM + GABAPENTIN,3,6,0.15081263301867923,10774,10774
item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,GABAPENTIN + METRONIDAZOLE,2,6,0.14632716131282206,8285,8285
item_drug_ALPRAZOLAM|item_drug_BENZONATATE|item_drug_GABAPENTIN,ALPRAZOLAM + BENZONATATE + GABAPENTIN,3,6,0.14538772437787031,10774,10774
item_drug_AMOXICILLIN|item_drug_BENZONATATE|item_drug_GABAPENTIN,AMOXICILLIN + BENZONATATE + GABAPENTIN,3,6,0.14178750684319288,10774,10774
item_drug_AZITHROMYCIN|item_drug_BENZONATATE|item_drug_GABAPENTIN,AZITHROMYCIN + BENZONATATE + GABAPENTIN,3,6,0.1417833609752956,10774,10774
item_drug_BENZONATATE|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,BENZONATATE + GABAPENTIN + OMEPRAZOLE,3,6,0.14138531864167783,10774,10774
item_drug_BENZONATATE|item_drug_CEPHALEXIN|item_drug_GABAPENTIN,BENZONATATE + CEPHALEXIN + GABAPENTIN,3,6,0.13533769374070206,10774,10774
item_drug_BENZONATATE|item_drug_DIAZEPAM|item_drug_GABAPENTIN,BENZONATATE + DIAZEPAM + GABAPENTIN,3,6,0.13473531194269614,10774,10774
item_drug_ALPRAZOLAM|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,ALPRAZOLAM + GABAPENTIN + METRONIDAZOLE,3,6,0.12678273242990937,8285,8285
item_drug_CLONAZEPAM|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,CLONAZEPAM + GABAPENTIN + METRONIDAZOLE,3,6,0.11743069974764132,8285,8285
item_drug_GABAPENTIN|item_drug_LORAZEPAM|item_drug_METRONIDAZOLE,GABAPENTIN + LORAZEPAM + METRONIDAZOLE,3,6,0.10789522600411157,7250,7250
item_drug_AMOXICILLIN|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,AMOXICILLIN + GABAPENTIN + METRONIDAZOLE,3,6,0.10724479974402783,8285,8285
item_drug_GABAPENTIN|item_drug_METRONIDAZOLE|item_drug_OMEPRAZOLE,GABAPENTIN + METRONIDAZOLE + OMEPRAZOLE,3,6,0.10712387362548477,8285,8285
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN,FLUCONAZOLE + GABAPENTIN,2,6,0.1068660508939468,8079,8079
item_drug_CEPHALEXIN|item_drug_GABAPENTIN|item_drug_METRONIDAZOLE,CEPHALEXIN + GABAPENTIN + METRONIDAZOLE,3,6,0.10594792249027195,8285,8285
item_drug_CLONAZEPAM|item_drug_FLUCONAZOLE|item_drug_GABAPENTIN,CLONAZEPAM + FLUCONAZOLE + GABAPENTIN,3,6,0.09646757906906755,8079,8079
item_drug_ALPRAZOLAM|item_drug_FLUCONAZOLE|item_drug_GABAPENTIN,ALPRAZOLAM + FLUCONAZOLE + GABAPENTIN,3,6,0.09391894388500782,8079,8079
item_drug_ALPRAZOLAM|item_drug_CLONAZEPAM|item_drug_PREDNISONE,ALPRAZOLAM + CLONAZEPAM + PREDNISONE,3,6,0.08590814668914144,9281,9281
item_drug_AMOXICILLIN|item_drug_FLUCONAZOLE|item_drug_GABAPENTIN,AMOXICILLIN + FLUCONAZOLE + GABAPENTIN,3,6,0.08416864267831926,8079,8079
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN|item_drug_OMEPRAZOLE,FLUCONAZOLE + GABAPENTIN + OMEPRAZOLE,3,6,0.0834199825940898,8079,8079
item_drug_FLUCONAZOLE|item_drug_GABAPENTIN|item_drug_IBUPROFEN,FLUCONAZOLE + GABAPENTIN + IBUPROFEN,3,6,0.08187692628512053,8079,8079
item_drug_CEPHALEXIN|item_drug_FLUCONAZOLE|item_drug_GABAPENTIN,CEPHALEXIN + FLUCONAZOLE + GABAPENTIN,3,6,0.07860398657851342,8079,8079
item_drug_ALPRAZOLAM|item_drug_PREDNISONE,ALPRAZOLAM + PREDNISONE,2,6,0.07851585053077295,9281,9281
item_drug_ALPRAZOLAM|item_drug_AZITHROMYCIN|item_drug_PREDNISONE,ALPRAZOLAM + AZITHROMYCIN + PREDNISONE,3,6,0.0784609185129208,9281,9281
